fold_name,subset_name,model_name,baseline_model_name,xgb_roc_auc,baseline_roc_auc,delta_roc_auc,xgb_average_precision,baseline_average_precision,delta_average_precision,xgb_log_loss,baseline_log_loss,delta_log_loss,xgb_brier_score,baseline_brier_score,delta_brier,xgb_accuracy,baseline_accuracy,delta_accuracy,xgb_mcc,baseline_mcc,delta_mcc,sample_count,delta_direction_note
fold_2023,OFFSET_45,xgboost_fixed_v1,logistic_regression_l2,0.5452542917970631,0.5392512508860269,0.006003040911036206,0.5462163111304472,0.5419361973147746,0.004280113815672615,0.6908996404547122,0.6916429182184767,-0.0007432777637644827,0.24886218534975668,0.24923261692333207,-0.00037043157357538603,0.534963436928702,0.5313071297989032,0.003656307129798808,0.06876634966211981,0.05983348292885493,0.008932866733264877,8752,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,OFFSET_50,xgboost_fixed_v1,logistic_regression_l2,0.5536568843214955,0.5412229551230605,0.012433929198435001,0.5518773309149838,0.5443263244344392,0.007551006480544631,0.689158423136439,0.690971534232484,-0.0018131110960449837,0.2479956302008461,0.24891235471565076,-0.000916724514804651,0.5442184643510055,0.5303930530164533,0.013825411334552173,0.08711516845951277,0.057146467417474665,0.029968701042038103,8752,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,OFFSET_55,xgboost_fixed_v1,logistic_regression_l2,0.5593115484843791,0.5478348926215919,0.011476655862787233,0.5506166228913193,0.5460053690320985,0.0046112538592207875,0.6881875191581958,0.6898118872864397,-0.0016243681282439582,0.24751174886705932,0.2483309180063616,-0.0008191691393022726,0.5438756855575868,0.5341636197440585,0.009712065813528348,0.08666419437487008,0.06591010811909245,0.020754086255777626,8752,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,ALL_MARGINS,xgboost_fixed_v1,logistic_regression_l2,0.5519983564716784,0.5406477618939706,0.011350594577707818,0.5452552280440334,0.5374137384908937,0.00784148955313968,0.689721474657912,0.6914390136448743,-0.0017175389869622526,0.2482749265121709,0.24913537582717937,-0.0008604493150084769,0.5415397212278162,0.5310191179830909,0.010520603244725368,0.08224707214674187,0.06038223485099779,0.02186483729574408,105032,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,ABS_RETURN_GE_1BPS,xgboost_fixed_v1,logistic_regression_l2,0.5548015071354242,0.5427480277196515,0.012053479415772728,0.5475757517087708,0.5393915346118123,0.00818421709695849,0.6891278976626085,0.6910197188873352,-0.001891821224726642,0.24798133137270376,0.24892829173500697,-0.0009469603623032119,0.5436405028209442,0.5323369296248639,0.01130357319608033,0.08644806017814426,0.06305970914285305,0.023388351035291202,101030,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,ABS_RETURN_GE_2_5BPS,xgboost_fixed_v1,logistic_regression_l2,0.557278927729399,0.544998585113931,0.012280342615468065,0.5501987387195059,0.5419416589016574,0.008257079817848512,0.6885774135980233,0.6905496916070769,-0.0019722780090536407,0.24770936228827,0.24869605753044893,-0.0009866952421789255,0.5454621990234046,0.5339493180670146,0.011512880956390026,0.09003743674614284,0.0661600752862062,0.023877361459936644,95024,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,ABS_RETURN_GE_5BPS,xgboost_fixed_v1,logistic_regression_l2,0.5618551097499617,0.5490167632034922,0.012838346546469426,0.5563704123574968,0.5476084169807033,0.008761995376793563,0.687497694488941,0.6896386806247603,-0.002140986135819256,0.2471758092020483,0.24824573379816048,-0.0010699245961121873,0.5492842344293188,0.5374035794131073,0.011880655016211494,0.09736161731857773,0.07228565182491518,0.025075965493662547,85433,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,ABS_RETURN_GE_10BPS,xgboost_fixed_v1,logistic_regression_l2,0.5652656777875477,0.5540156545731025,0.011250023214445126,0.5622305352950363,0.5552751564473027,0.006955378847733562,0.6866280902135761,0.6884684472647943,-0.001840357051218211,0.24674601950627553,0.24766696716696082,-0.0009209476606852895,0.5522169292781238,0.5414290949065592,0.010787834371564609,0.10266968219309779,0.07915362926147969,0.023516052931618098,68225,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2024,DENSE,xgboost_fixed_v1,logistic_regression_l2,0.5409103758694245,0.535809374900216,0.005101000969208513,0.5452194014786056,0.5402229572812607,0.004996444197344907,0.6905106453406751,0.6916700114158576,-0.0011593660751825219,0.248684443107061,0.24925198405150797,-0.0005675409444469703,0.5295741773881362,0.5261110478576037,0.003463129530532516,0.057190164741212926,0.04982858915223343,0.007361575588979499,105396,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2024,NONOVERLAP_OFFSET_00,xgboost_fixed_v1,logistic_regression_l2,0.5549158312568061,0.5504162652393234,0.004499566017482692,0.5573160352242059,0.5530032678775949,0.004312767346611013,0.688856158933806,0.689111910345501,-0.00025575141169498217,0.24785920007382672,0.2479882462765161,-0.00012904620268938682,0.5427530456563816,0.5379710804964135,0.0047819651599680935,0.08365536381355082,0.07344129206791038,0.010214071745640443,8783,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
