model_name,candidate_name,fold_name,feature_index,feature_name,gain,total_gain,weight,cover,total_cover,normalized_gain,importance_rank
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,17,realized_volatility_60m,50.269351959228516,1256.7337646484375,25.0,10885.2333984375,272130.84375,0.01614096049748629,12
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,18,realized_volatility_120m,56.600181579589844,622.6019897460938,11.0,16838.328125,185221.609375,0.007996438390401098,15
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,19,volatility_ratio_5_60,9.74093246459961,9.74093246459961,1.0,722.390380859375,722.390380859375,0.00012510844424058862,44
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,20,volatility_ratio_15_120,30.92253303527832,92.7676010131836,3.0,6642.23828125,19926.71484375,0.0011914680941346723,32
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,21,normalized_atr_14,0.0,0.0,0.0,0.0,0.0,0.0,49
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,22,normalized_atr_60,28.95342254638672,260.580810546875,9.0,8636.5009765625,77728.5078125,0.003346790456144603,20
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,23,semivariance_imbalance_60m,23.950098037719727,71.85029602050781,3.0,3119.590576171875,9358.771484375,0.0009228150165314769,34
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,24,ema_distance_5,42.1943359375,210.9716796875,5.0,10914.7939453125,54573.96875,0.0027096316210433588,23
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,25,ema_distance_20,75.24969482421875,1279.2447509765625,17.0,16162.849609375,274768.4375,0.016430082148628816,11
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,26,ema_distance_60,200.23846435546875,1601.90771484375,8.0,15803.662109375,126429.296875,0.02057422970022981,8
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,27,ema_distance_120,524.595703125,38295.484375,73.0,42766.5,3121954.5,0.4918511127151063,1
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,28,ema_spread_5_20,72.1087417602539,1297.9573974609375,18.0,18191.2265625,327442.09375,0.01667041951856669,10
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,29,ema_spread_20_60,453.992919921875,9533.8515625,21.0,36115.69921875,758429.6875,0.12244878413230097,2
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,30,normalized_slope_15m,37.24750900268555,111.7425308227539,3.0,6924.96630859375,20774.8984375,0.0014351741209115748,29
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,31,normalized_slope_60m,80.3896484375,2250.91015625,28.0,20662.876953125,578560.5625,0.02890974440046618,5
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,32,range_position_30m,52.76631164550781,105.53262329101562,2.0,14013.126953125,28026.25390625,0.001355416677463821,31
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,33,range_position_60m,26.59247398376465,79.77742004394531,3.0,7243.34619140625,21730.0390625,0.0010246276671661743,33
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,34,range_position_120m,84.3431396484375,2192.921630859375,26.0,20099.19140625,522579.0,0.02816496414233458,6
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,35,support_distance_60m,33.62981033325195,201.77886962890625,6.0,8271.1142578125,49626.6875,0.002591563030709777,24
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,36,resistance_distance_60m,29.74721908569336,148.73609924316406,5.0,3380.373779296875,16901.869140625,0.0019103039720634093,25
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,37,vwap_distance_60m,31.04376983642578,279.3939208984375,9.0,9130.1611328125,82171.453125,0.003588418141786015,19
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,38,signed_body_ratio,0.0,0.0,0.0,0.0,0.0,0.0,50
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,39,absolute_body_ratio,0.0,0.0,0.0,0.0,0.0,0.0,51
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,40,upper_wick_ratio,21.430675506591797,107.15338134765625,5.0,8662.310546875,43311.55078125,0.0013762330130347345,30
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,41,lower_wick_ratio,0.0,0.0,0.0,0.0,0.0,0.0,52
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,42,close_location,51.693695068359375,51.693695068359375,1.0,18520.912109375,18520.912109375,0.0006639321020398494,37
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,43,signed_body_mean_5m,0.0,0.0,0.0,0.0,0.0,0.0,53
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,44,upper_wick_mean_15m,40.96238327026367,614.4357299804688,15.0,14738.1767578125,221072.65625,0.007891554380758819,16
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,45,lower_wick_mean_15m,24.918664932250977,24.918664932250977,1.0,5116.20166015625,5116.20166015625,0.00032004486362636694,40
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,46,is_zero_volume_1m,0.0,0.0,0.0,0.0,0.0,0.0,54
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,47,log_quote_volume_zscore_60m,0.0,0.0,0.0,0.0,0.0,0.0,55
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,48,volume_ratio_5_60,24.833913803100586,49.66782760620117,2.0,3043.18798828125,6086.3759765625,0.0006379127114579582,38
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,49,volume_ratio_15_60,49.28066635131836,689.9293212890625,14.0,8760.3349609375,122644.6875,0.008861162351358911,14
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,50,taker_buy_quote_ratio_1m,0.0,0.0,0.0,0.0,0.0,0.0,56
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,51,taker_buy_quote_ratio_5m,0.0,0.0,0.0,0.0,0.0,0.0,57
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,52,taker_buy_quote_ratio_15m,0.0,0.0,0.0,0.0,0.0,0.0,58
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,53,taker_buy_quote_ratio_60m,26.428497314453125,132.14248657226562,5.0,6820.30859375,34101.54296875,0.0016971825821829637,26
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,54,buy_pressure_change_5_60,0.0,0.0,0.0,0.0,0.0,0.0,59
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,55,buy_pressure_persistence_15m,20.783668518066406,20.783668518066406,1.0,11528.970703125,11528.970703125,0.0002669367068663141,41
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,56,buy_pressure_std_15m,37.935176849365234,493.1573181152344,13.0,9174.43359375,119267.6328125,0.006333905409926694,17
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,57,log_trade_count_zscore_60m,0.0,0.0,0.0,0.0,0.0,0.0,60
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,58,log_avg_trade_quote_size_zscore_60m,0.0,0.0,0.0,0.0,0.0,0.0,61
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,59,time_sin,72.05917358398438,4827.96484375,67.0,16703.103515625,1119107.875,0.06200835214133133,4
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,60,time_cos,40.80741500854492,1917.948486328125,47.0,7904.1796875,371496.4375,0.02463332459496387,7
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,61,weekday_sin,31.36518669128418,125.46074676513672,4.0,9679.7607421875,38719.04296875,0.0016113651232150179,27
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,62,weekday_cos,0.0,0.0,0.0,0.0,0.0,0.0,62
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2021,63,is_weekend,0.0,0.0,0.0,0.0,0.0,0.0,63
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,1,log_return_1m,0.0,0.0,0.0,0.0,0.0,0.0,54
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,2,log_return_3m,22.875587463378906,22.875587463378906,1.0,30645.94140625,30645.94140625,0.00023613216009565964,48
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,3,log_return_5m,29.756576538085938,148.7828826904297,5.0,12003.642578125,60018.2109375,0.0015358042074850808,36
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,4,log_return_10m,49.03374099731445,833.5736083984375,17.0,15899.5224609375,270291.875,0.008604523799223237,18
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,5,log_return_15m,37.30009078979492,149.2003631591797,4.0,6520.921875,26083.6875,0.00154011362970392,35
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,6,log_return_30m,25.14027214050293,175.98190307617188,7.0,5920.24658203125,41441.7265625,0.0018165647976318012,31
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,7,log_return_60m,104.68575286865234,314.0572509765625,3.0,20980.849609375,62942.546875,0.003241840988150367,25
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,8,log_return_120m,101.18365478515625,10320.732421875,102.0,31107.90625,3173006.5,0.10653526797718706,2
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,9,momentum_acceleration_5_30,37.45258712768555,224.71551513671875,6.0,16835.455078125,101012.734375,0.0023196151828314415,28
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,10,momentum_acceleration_15_60,53.947120666503906,1780.2550048828125,33.0,17085.427734375,563819.125,0.018376597344092634,11
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,11,efficiency_ratio_15m,0.0,0.0,0.0,0.0,0.0,0.0,55
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,12,efficiency_ratio_60m,35.159942626953125,1089.958251953125,31.0,12453.658203125,386063.40625,0.011251042049075509,16
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,13,up_candle_ratio_15m,13.31578254699707,13.31578254699707,1.0,2286.6611328125,2286.6611328125,0.0001374515299867218,52
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,14,realized_volatility_5m,12.71966552734375,12.71966552734375,1.0,1272.78857421875,1272.78857421875,0.00013129814049471993,53
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,15,realized_volatility_15m,25.5705623626709,153.42337036132812,6.0,5746.353515625,34478.12109375,0.001583705420049817,34
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,16,realized_volatility_30m,39.91057205200195,638.5691528320312,16.0,14959.0234375,239344.375,0.006591599611160786,19
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,17,realized_volatility_60m,40.59832763671875,1461.539794921875,36.0,16469.32421875,592895.6875,0.015086674796577805,12
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,18,realized_volatility_120m,55.201904296875,2208.076171875,40.0,20798.796875,831951.875,0.02279276092713661,7
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,19,volatility_ratio_5_60,7.639080047607422,15.278160095214844,2.0,979.729736328125,1959.45947265625,0.00015770807859452057,51
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,20,volatility_ratio_15_120,20.17422866821289,141.2196044921875,7.0,1617.360595703125,11321.5244140625,0.001457732629161053,38
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,21,normalized_atr_14,26.91375732421875,107.655029296875,4.0,11964.60546875,47858.421875,0.0011112639032212098,42
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,22,normalized_atr_60,32.71942901611328,948.8634033203125,29.0,13410.3642578125,388900.5625,0.009794597206320203,17
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,23,semivariance_imbalance_60m,20.949331283569336,146.64532470703125,7.0,8243.380859375,57703.6640625,0.00151373936719376,37
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,24,ema_distance_5,42.499267578125,254.99560546875,6.0,11031.0888671875,66186.53125,0.0026321799704873087,26
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,25,ema_distance_20,66.24840545654297,1391.216552734375,21.0,18430.4296875,387039.03125,0.014360766484529068,14
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,26,ema_distance_60,155.9504852294922,1871.40576171875,12.0,19276.75,231321.0,0.019317496682327375,10
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,27,ema_distance_120,360.03094482421875,40683.49609375,113.0,51055.5078125,5769272.5,0.4199534472388817,1
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,28,ema_spread_5_20,65.34276580810547,1437.540771484375,22.0,25103.9296875,552286.4375,0.01483894602224336,13
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,29,ema_spread_20_60,297.081787109375,7129.962890625,24.0,40831.39453125,979953.4375,0.07359870173653199,3
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,30,normalized_slope_15m,26.111942291259766,182.78359985351562,7.0,5596.86474609375,39178.0546875,0.0018867749880770103,30
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,31,normalized_slope_60m,71.46637725830078,2072.52490234375,29.0,48056.59765625,1393641.375,0.021393539415148596,9
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,32,range_position_30m,24.936525344848633,174.55567932128906,7.0,5322.2666015625,37255.8671875,0.001801842670973443,32
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,33,range_position_60m,22.296016693115234,111.48008728027344,5.0,8336.193359375,41680.96875,0.0011507478817444703,41
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,34,range_position_120m,76.11778259277344,2207.415771484375,29.0,36005.69140625,1044165.0625,0.022785943975614995,8
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,35,support_distance_60m,29.810503005981445,447.15753173828125,15.0,10295.5673828125,154433.515625,0.004615762285512365,24
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,36,resistance_distance_60m,30.815881729125977,246.5270538330078,8.0,9380.6474609375,75045.1796875,0.0025447637502992713,27
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,37,vwap_distance_60m,31.034992218017578,496.55987548828125,16.0,14483.626953125,231738.03125,0.00512571562166825,22
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,38,signed_body_ratio,0.0,0.0,0.0,0.0,0.0,0.0,56
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,39,absolute_body_ratio,16.761449813842773,16.761449813842773,1.0,2269.535400390625,2269.535400390625,0.00017301926594076944,50
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,40,upper_wick_ratio,30.125150680541992,120.50060272216797,4.0,22674.546875,90698.1875,0.0012438617219848898,40
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,41,lower_wick_ratio,0.0,0.0,0.0,0.0,0.0,0.0,57
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,42,close_location,24.686634063720703,123.43316650390625,5.0,20594.4296875,102972.1484375,0.0012741329716963441,39
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,43,signed_body_mean_5m,32.02307891845703,32.02307891845703,1.0,2903.791748046875,2903.791748046875,0.00033055670417358183,46
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,44,upper_wick_mean_15m,40.708316802978516,610.624755859375,15.0,18112.6875,271690.3125,0.006303144906760846,21
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,45,lower_wick_mean_15m,28.1114444732666,84.33433532714844,3.0,14234.17578125,42702.52734375,0.000870537152451769,43
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,46,is_zero_volume_1m,0.0,0.0,0.0,0.0,0.0,0.0,58
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,47,log_quote_volume_zscore_60m,13.201730728149414,26.403461456298828,2.0,2306.896240234375,4613.79248046875,0.0002725484710571633,47
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,48,volume_ratio_5_60,22.729461669921875,22.729461669921875,1.0,10662.70703125,10662.70703125,0.00023462378356500487,49
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,49,volume_ratio_15_60,36.85326385498047,1253.010986328125,34.0,12658.23828125,430380.09375,0.012934146119697069,15
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,50,taker_buy_quote_ratio_1m,0.0,0.0,0.0,0.0,0.0,0.0,59
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,51,taker_buy_quote_ratio_5m,24.785232543945312,49.570465087890625,2.0,13183.6884765625,26367.376953125,0.0005116887606444511,44
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,52,taker_buy_quote_ratio_15m,29.058170318603516,203.40719604492188,7.0,16678.0703125,116746.4921875,0.002099661075720158,29
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,53,taker_buy_quote_ratio_60m,30.994110107421875,495.90576171875,16.0,10027.759765625,160444.15625,0.005118963563492914,23
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,54,buy_pressure_change_5_60,0.0,0.0,0.0,0.0,0.0,0.0,60
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,55,buy_pressure_persistence_15m,21.900829315185547,43.801658630371094,2.0,4728.2607421875,9456.521484375,0.00045214053124187955,45
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,56,buy_pressure_std_15m,51.02307891845703,4183.892578125,82.0,23398.5234375,1918679.0,0.04318803150574592,5
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,57,log_trade_count_zscore_60m,0.0,0.0,0.0,0.0,0.0,0.0,61
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,58,log_avg_trade_quote_size_zscore_60m,0.0,0.0,0.0,0.0,0.0,0.0,62
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,59,time_sin,58.20924377441406,6111.970703125,105.0,22715.587890625,2385136.75,0.06309052595395585,4
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,60,time_cos,45.55486297607422,3097.730712890625,68.0,12493.310546875,849545.125,0.03197617747743237,6
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,61,weekday_sin,32.72366714477539,621.7496948242188,19.0,17143.119140625,325719.25,0.0064179815584055906,20
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,62,weekday_cos,32.65882873535156,163.2941436767578,5.0,8609.572265625,43047.86328125,0.0016855960066202538,33
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2022,63,is_weekend,0.0,0.0,0.0,0.0,0.0,0.0,63
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,1,log_return_1m,14.446293830871582,28.892587661743164,2.0,2066.1787109375,4132.357421875,0.00021892284884998705,56
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,2,log_return_3m,32.66363525390625,65.3272705078125,2.0,24529.9140625,49059.828125,0.0004949931219245178,46
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,3,log_return_5m,33.147918701171875,265.183349609375,8.0,69101.03125,552808.25,0.002009328310905742,35
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,4,log_return_10m,52.57729721069336,1472.164306640625,28.0,22085.69140625,618399.375,0.011154778095967433,16
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,5,log_return_15m,20.37064552307129,101.85322570800781,5.0,5656.552734375,28282.763671875,0.0007717549773529879,43
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,6,log_return_30m,23.179214477539062,208.61293029785156,9.0,7453.85595703125,67084.703125,0.0015806869755809905,40
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,7,log_return_60m,40.78260803222656,734.0869140625,18.0,18717.087890625,336907.59375,0.005562270863777737,25
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,8,log_return_120m,80.03499603271484,12805.599609375,160.0,34238.51953125,5478163.0,0.09702967351133816,2
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,9,momentum_acceleration_5_30,41.30802917480469,619.6204223632812,15.0,23415.669921875,351235.0625,0.004694943549449378,26
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,10,momentum_acceleration_15_60,50.461097717285156,2321.21044921875,46.0,25634.986328125,1179209.375,0.01758810980423856,10
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,11,efficiency_ratio_15m,16.27499771118164,32.54999542236328,2.0,14858.3798828125,29716.759765625,0.00024663549735814424,55
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,12,efficiency_ratio_60m,34.223445892333984,1882.2894287109375,55.0,20493.93359375,1127166.375,0.014262348839015393,14
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,13,up_candle_ratio_15m,13.215028762817383,26.430057525634766,2.0,465.379638671875,930.75927734375,0.00020026394162134766,58
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,14,realized_volatility_5m,18.52027702331543,92.60138702392578,5.0,5115.0791015625,25575.396484375,0.0007016526069619256,45
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,15,realized_volatility_15m,29.292509078979492,380.8026123046875,13.0,10741.736328125,139642.578125,0.0028853903191802107,29
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,16,realized_volatility_30m,27.015092849731445,351.1961975097656,13.0,18134.751953125,235751.765625,0.002661058710429191,30
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,17,realized_volatility_60m,39.071380615234375,1914.4976806640625,49.0,18795.640625,920986.4375,0.014506394902199713,12
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,18,realized_volatility_120m,43.251041412353516,3460.083251953125,80.0,21653.80078125,1732304.125,0.02621749535361639,8
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,19,volatility_ratio_5_60,6.910430908203125,6.910430908203125,1.0,899.4336547851562,899.4336547851562,5.236122284775504e-05,60
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,20,volatility_ratio_15_120,22.24169921875,311.3837890625,14.0,15993.8017578125,223913.21875,0.002359394976502189,32
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,21,normalized_atr_14,24.78876304626465,495.7752685546875,20.0,16513.810546875,330276.21875,0.003756552907342163,28
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,22,normalized_atr_60,33.743412017822266,1889.6309814453125,56.0,18113.697265625,1014367.0,0.014317976727330843,13
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,23,semivariance_imbalance_60m,23.189878463745117,208.7089080810547,9.0,48576.3203125,437186.875,0.0015814142115756036,39
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,24,ema_distance_5,30.08656883239746,300.8656921386719,10.0,6807.1201171875,68071.203125,0.0022796980047389537,33
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,25,ema_distance_20,54.34545135498047,1032.5635986328125,19.0,20835.88671875,395881.84375,0.007823867051230109,22
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,26,ema_distance_60,86.71678161621094,1127.318115234375,13.0,21271.357421875,276527.65625,0.008541834197637165,20
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,27,ema_distance_120,356.3800354003906,54169.765625,152.0,66749.5625,10145934.0,0.41045127390454084,1
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,28,ema_spread_5_20,46.69124221801758,1494.1197509765625,32.0,21866.63671875,699732.375,0.011321137318549463,15
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,29,ema_spread_20_60,249.34844970703125,9225.892578125,37.0,33983.48046875,1257388.75,0.06990577341265457,3
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,30,normalized_slope_15m,31.16287612915039,280.46588134765625,9.0,80231.53125,722083.8125,0.0021251260173955257,34
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,31,normalized_slope_60m,72.8587417602539,3715.795654296875,51.0,60252.11328125,3072857.75,0.028155061080257518,7
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,32,range_position_30m,21.870620727539062,262.44744873046875,12.0,7359.78515625,88317.421875,0.0019885980384360866,36
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,33,range_position_60m,22.84153175354004,114.20765686035156,5.0,19246.318359375,96231.59375,0.0008653660894990067,42
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,34,range_position_120m,57.21405792236328,2002.4920654296875,35.0,40815.0859375,1428528.0,0.015173139661140086,11
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,35,support_distance_60m,31.751510620117188,1270.0604248046875,40.0,29293.01171875,1171720.5,0.009623411016868809,17
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,36,resistance_distance_60m,28.676990509033203,602.216796875,21.0,16232.82421875,340889.3125,0.00456307404309645,27
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,37,vwap_distance_60m,35.1410026550293,1019.089111328125,29.0,21031.33203125,609908.625,0.007721769129712296,23
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,38,signed_body_ratio,18.22269630432129,36.44539260864258,2.0,5071.791015625,10143.58203125,0.0002761514223215449,51
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,39,absolute_body_ratio,13.422700881958008,26.845401763916016,2.0,1953.82373046875,3907.6474609375,0.00020341105827848108,57
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,40,upper_wick_ratio,15.765739440917969,94.59443664550781,6.0,25265.857421875,151595.140625,0.0007167542000128611,44
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,41,lower_wick_ratio,11.679858207702637,35.039573669433594,3.0,1685.10595703125,5055.31787109375,0.0002654993515986996,54
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,42,close_location,32.24563980102539,741.6497192382812,23.0,45744.53125,1052124.25,0.005619575210268368,24
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,43,signed_body_mean_5m,15.489860534667969,46.469581604003906,3.0,2748.1484375,8244.4453125,0.00035210599025320075,49
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,44,upper_wick_mean_15m,28.839563369750977,1067.0638427734375,37.0,37450.4296875,1385665.875,0.008085279833695645,21
xgb_depth4_regularized_v1,xgb_depth4_regularized_v1,fold_2023,45,lower_wick_mean_15m,22.674850463867188,317.4479064941406,14.0,30418.0625,425852.875,0.0024053435734031677,31
