model_name,subset_name,binning_strategy,bin_index,bin_lower,bin_upper,sample_count,mean_predicted_probability,actual_up_ratio,probability_actual_gap,ece,mce,ece_definition
xgb_depth4_regularized_v1,NONOVERLAP_OFFSET_00,equal_width,3,0.30000000000000004,0.4,639,0.38768942884995905,0.39436619718309857,-0.0066767683331395156,0.005847698411513372,0.011255702718551253,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_depth4_regularized_v1,NONOVERLAP_OFFSET_00,equal_width,4,0.4,0.5,18571,0.46475083333315803,0.4557105163965322,0.009040316936625825,0.005847698411513372,0.011255702718551253,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_depth4_regularized_v1,NONOVERLAP_OFFSET_00,equal_width,5,0.5,0.6000000000000001,22480,0.5425883072418463,0.5452846975088967,-0.002696390267050486,0.005847698411513372,0.011255702718551253,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_depth4_regularized_v1,NONOVERLAP_OFFSET_00,equal_width,6,0.6000000000000001,0.7000000000000001,2038,0.6182830607750699,0.6295387634936211,-0.011255702718551253,0.005847698411513372,0.011255702718551253,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_depth5_regularized_v1,NONOVERLAP_OFFSET_00,equal_width,3,0.30000000000000004,0.4,747,0.38707840562345514,0.38420348058902276,0.002874925034432374,0.0025288877212004336,0.004104328655041012,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_depth5_regularized_v1,NONOVERLAP_OFFSET_00,equal_width,4,0.4,0.5,18507,0.46176899607817823,0.4576646674231372,0.004104328655041012,0.0025288877212004336,0.004104328655041012,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_depth5_regularized_v1,NONOVERLAP_OFFSET_00,equal_width,5,0.5,0.6000000000000001,21751,0.5440518114299457,0.5428715921107076,0.0011802193192381738,0.0025288877212004336,0.004104328655041012,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_depth5_regularized_v1,NONOVERLAP_OFFSET_00,equal_width,6,0.6000000000000001,0.7000000000000001,2723,0.618506840822498,0.6210062431142123,-0.0024994022917143033,0.0025288877212004336,0.004104328655041012,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_fixed_v1_reference,NONOVERLAP_OFFSET_00,equal_width,3,0.30000000000000004,0.4,726,0.3853391250877669,0.4022038567493113,-0.016864731661544397,0.004404076371318761,0.21988267699877417,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_fixed_v1_reference,NONOVERLAP_OFFSET_00,equal_width,4,0.4,0.5,18599,0.4637957323404453,0.45663745362653907,0.00715827871390623,0.004404076371318761,0.21988267699877417,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_fixed_v1_reference,NONOVERLAP_OFFSET_00,equal_width,5,0.5,0.6000000000000001,22180,0.5431686784927645,0.5445897204688909,-0.0014210419761263582,0.004404076371318761,0.21988267699877417,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_fixed_v1_reference,NONOVERLAP_OFFSET_00,equal_width,6,0.6000000000000001,0.7000000000000001,2217,0.6200438324373801,0.6265223274695535,-0.006478495032173348,0.004404076371318761,0.21988267699877417,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_fixed_v1_reference,NONOVERLAP_OFFSET_00,equal_width,7,0.7000000000000001,0.8,6,0.7198826769987742,0.5,0.21988267699877417,0.004404076371318761,0.21988267699877417,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_low_learning_rate_v1,NONOVERLAP_OFFSET_00,equal_width,3,0.30000000000000004,0.4,579,0.38860227489306726,0.385146804835924,0.0034554700571432506,0.005236340279800306,0.29274773597717285,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_low_learning_rate_v1,NONOVERLAP_OFFSET_00,equal_width,4,0.4,0.5,18590,0.46476767640270295,0.456589564281872,0.008178112120830971,0.005236340279800306,0.29274773597717285,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_low_learning_rate_v1,NONOVERLAP_OFFSET_00,equal_width,5,0.5,0.6000000000000001,22633,0.5426372867769713,0.5450006627490832,-0.002363375972111892,0.005236340279800306,0.29274773597717285,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_low_learning_rate_v1,NONOVERLAP_OFFSET_00,equal_width,6,0.6000000000000001,0.7000000000000001,1923,0.6169660246068466,0.6276651066042642,-0.010699081997417648,0.005236340279800306,0.29274773597717285,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
xgb_low_learning_rate_v1,NONOVERLAP_OFFSET_00,equal_width,7,0.7000000000000001,0.8,3,0.7072522640228271,1.0,-0.29274773597717285,0.005236340279800306,0.29274773597717285,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
