model_name,subset_name,binning_strategy,bin_index,bin_lower,bin_upper,sample_count,mean_predicted_probability,actual_up_ratio,probability_actual_gap,ece,mce,ece_definition
momentum_60m_baseline,DENSE,equal_frequency,4,0.47479330782504314,0.4773981366268461,52474,0.47718150604996856,0.46329610854899567,0.013885397500972896,0.014027833122419783,0.03915629244463181,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,DENSE,equal_frequency,5,0.4773981366268461,0.5454931097511525,52475,0.5397976578780209,0.5297760838494521,0.010021574028568847,0.014027833122419783,0.03915629244463181,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,DENSE,equal_frequency,6,0.5454931097511525,0.5466898280749001,52475,0.546609894816687,0.5405812291567413,0.006028665659945642,0.014027833122419783,0.03915629244463181,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,DENSE,equal_frequency,7,0.5466898280749001,0.5492364329254192,52475,0.5491014228312003,0.5355121486422105,0.013589274188989808,0.014027833122419783,0.03915629244463181,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,DENSE,equal_frequency,8,0.5492364329254192,0.5589530258403426,52475,0.5584130813917495,0.5192567889471177,0.03915629244463181,0.014027833122419783,0.03915629244463181,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,DENSE,equal_frequency,9,0.5589530258403426,0.5603230072606566,52474,0.5602710266034198,0.5546937530967717,0.0055772735066480505,0.014027833122419783,0.03915629244463181,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,DENSE,equal_frequency,0,0.5094605693624689,0.5094605693624689,52475,0.5094605693624689,0.5075750357313006,0.001885533631168279,0.006106202147781614,0.013984989769783018,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,DENSE,equal_frequency,1,0.5094605693624689,0.5094605693624689,52475,0.5094605693624689,0.5134444973797047,-0.003983928017235794,0.006106202147781614,0.013984989769783018,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,DENSE,equal_frequency,2,0.5094605693624689,0.5099029656963237,52475,0.5098992056436337,0.5079180562172463,0.0019811494263873852,0.006106202147781614,0.013984989769783018,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,DENSE,equal_frequency,3,0.5099029656963237,0.5099029656963237,52475,0.5099029656963234,0.506145783706527,0.0037571819897964653,0.006106202147781614,0.013984989769783018,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,DENSE,equal_frequency,4,0.5099029656963237,0.5124094172273501,52474,0.512384196996219,0.49839920722643594,0.013984989769783018,0.006106202147781614,0.013984989769783018,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,DENSE,equal_frequency,5,0.5124094172273501,0.5124094172273501,52475,0.5124094172273502,0.5012672701286327,0.011142147098717525,0.006106202147781614,0.013984989769783018,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,DENSE,equal_frequency,6,0.5124094172273501,0.5126205640327789,52475,0.5126177997096663,0.5116150547879943,0.0010027449216719608,0.006106202147781614,0.013984989769783018,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,DENSE,equal_frequency,7,0.5126205640327789,0.5126205640327789,52475,0.5126205640327789,0.5219628394473559,-0.009342275414576995,0.006106202147781614,0.013984989769783018,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,DENSE,equal_frequency,8,0.5126205640327789,0.5141671630875214,52475,0.5141553738617588,0.5111767508337304,0.0029786230280284265,0.006106202147781614,0.013984989769783018,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,DENSE,equal_frequency,9,0.5141671630875214,0.5141671630875214,52474,0.5141671630875215,0.5031634714334718,0.011003691654049685,0.006106202147781614,0.013984989769783018,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
logistic_regression_l2,NONOVERLAP_OFFSET_00,equal_frequency,0,0.3281224840102348,0.43534234192427224,4373,0.4161754870316675,0.4301394923393551,-0.0139640053076876,0.010749090135424034,0.022180714811146474,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
logistic_regression_l2,NONOVERLAP_OFFSET_00,equal_frequency,1,0.435349413270447,0.4575579929218781,4373,0.44690681469830107,0.4484335696318317,-0.0015267549335306052,0.010749090135424034,0.022180714811146474,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
logistic_regression_l2,NONOVERLAP_OFFSET_00,equal_frequency,2,0.45755818577271656,0.47688814131952584,4373,0.4673265154291744,0.4685570546535559,-0.0012305392243814883,0.010749090135424034,0.022180714811146474,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
logistic_regression_l2,NONOVERLAP_OFFSET_00,equal_frequency,3,0.47688955667790994,0.494812609479192,4373,0.48585999425055276,0.5078893208323805,-0.022029326581827713,0.010749090135424034,0.022180714811146474,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
logistic_regression_l2,NONOVERLAP_OFFSET_00,equal_frequency,4,0.4948253443198058,0.5125299856174726,4372,0.503583097450737,0.484903934126258,0.018679163324479053,0.010749090135424034,0.022180714811146474,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
logistic_regression_l2,NONOVERLAP_OFFSET_00,equal_frequency,5,0.5125326474346988,0.5299679138887963,4373,0.5213311540457594,0.5202378230048021,0.0010933310409572128,0.010749090135424034,0.022180714811146474,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
logistic_regression_l2,NONOVERLAP_OFFSET_00,equal_frequency,6,0.5299739389892595,0.5481518900190823,4373,0.5389803096798549,0.5280128058541047,0.01096750382575018,0.010749090135424034,0.022180714811146474,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
logistic_regression_l2,NONOVERLAP_OFFSET_00,equal_frequency,7,0.5481816684585559,0.5666572630005771,4373,0.5572824756160859,0.5351017608049394,0.022180714811146474,0.010749090135424034,0.022180714811146474,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
logistic_regression_l2,NONOVERLAP_OFFSET_00,equal_frequency,8,0.5666595642626939,0.5878946951765334,4373,0.5767539244494854,0.5755774068145438,0.0011765176349415318,0.010749090135424034,0.022180714811146474,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
logistic_regression_l2,NONOVERLAP_OFFSET_00,equal_frequency,9,0.587896188765932,0.7853599058511235,4372,0.6054508726722199,0.5908051235132662,0.01464574915895367,0.010749090135424034,0.022180714811146474,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,NONOVERLAP_OFFSET_00,equal_frequency,0,0.4673253164346423,0.4673253164346423,4373,0.46732531643464226,0.4717585181797393,-0.004433201745097037,0.012232624879786646,0.040284457250979844,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,NONOVERLAP_OFFSET_00,equal_frequency,1,0.4673253164346423,0.47188892010112765,4373,0.4717386436483552,0.4923393551337754,-0.020600711485420198,0.012232624879786646,0.040284457250979844,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,NONOVERLAP_OFFSET_00,equal_frequency,2,0.47188892010112765,0.4745749997320864,4373,0.4744754925516119,0.4724445460782072,0.0020309464734047378,0.012232624879786646,0.040284457250979844,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,NONOVERLAP_OFFSET_00,equal_frequency,3,0.4745749997320864,0.47479330782504314,4373,0.47477913002984545,0.4777040932997942,-0.0029249632699487327,0.012232624879786646,0.040284457250979844,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,NONOVERLAP_OFFSET_00,equal_frequency,4,0.47479330782504314,0.4773981366268461,4372,0.47715743423985435,0.4615736505032022,0.015583783736652146,0.012232624879786646,0.040284457250979844,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,NONOVERLAP_OFFSET_00,equal_frequency,5,0.4773981366268461,0.5454931097511525,4373,0.539435724764792,0.5335010290418477,0.00593469572294425,0.012232624879786646,0.040284457250979844,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,NONOVERLAP_OFFSET_00,equal_frequency,6,0.5454931097511525,0.5466898280749001,4373,0.5466060878949168,0.5575120054882232,-0.010905917593306391,0.012232624879786646,0.040284457250979844,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,NONOVERLAP_OFFSET_00,equal_frequency,7,0.5466898280749001,0.5492364329254192,4373,0.5491252045864188,0.5369311685341871,0.012194036052231683,0.012232624879786646,0.040284457250979844,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,NONOVERLAP_OFFSET_00,equal_frequency,8,0.5492364329254192,0.5589530258403426,4373,0.5584641965603784,0.5181797393093985,0.040284457250979844,0.012232624879786646,0.040284457250979844,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
momentum_60m_baseline,NONOVERLAP_OFFSET_00,equal_frequency,9,0.5589530258403426,0.5603230072606566,4372,0.5602703638757954,0.5677035681610247,-0.007433204285229311,0.012232624879786646,0.040284457250979844,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,NONOVERLAP_OFFSET_00,equal_frequency,0,0.5094605693624689,0.5094605693624689,4373,0.509460569362469,0.510862108392408,-0.001401539029939003,0.006904077884715036,0.015815116251283123,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,NONOVERLAP_OFFSET_00,equal_frequency,1,0.5094605693624689,0.5094605693624689,4373,0.509460569362469,0.5120054882231877,-0.0025449188607187256,0.006904077884715036,0.015815116251283123,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,NONOVERLAP_OFFSET_00,equal_frequency,2,0.5094605693624689,0.5099029656963237,4373,0.509899222576188,0.5142922478847474,-0.00439302530855934,0.006904077884715036,0.015815116251283123,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,NONOVERLAP_OFFSET_00,equal_frequency,3,0.5099029656963237,0.5099029656963237,4373,0.5099029656963237,0.5122341641893438,-0.0023311984930201035,0.006904077884715036,0.015815116251283123,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,NONOVERLAP_OFFSET_00,equal_frequency,4,0.5099029656963237,0.5124094172273501,4372,0.512384192189069,0.49656907593778593,0.015815116251283123,0.006904077884715036,0.015815116251283123,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,NONOVERLAP_OFFSET_00,equal_frequency,5,0.5124094172273501,0.5124094172273501,4373,0.5124094172273502,0.500343013949234,0.012066403278116256,0.006904077884715036,0.015815116251283123,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,NONOVERLAP_OFFSET_00,equal_frequency,6,0.5124094172273501,0.5126205640327789,4373,0.5126177635491943,0.5120054882231877,0.0006122753260066061,0.006904077884715036,0.015815116251283123,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,NONOVERLAP_OFFSET_00,equal_frequency,7,0.5126205640327789,0.5126205640327789,4373,0.5126205640327789,0.5227532586325178,-0.010132694599738867,0.006904077884715036,0.015815116251283123,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,NONOVERLAP_OFFSET_00,equal_frequency,8,0.5126205640327789,0.5141671630875214,4373,0.5141554919764292,0.5062885890692889,0.007866902907140316,0.006904077884715036,0.015815116251283123,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
prior_baseline,NONOVERLAP_OFFSET_00,equal_frequency,9,0.5141671630875214,0.5141671630875214,4372,0.5141671630875215,0.5022872827081427,0.011879880379378815,0.006904077884715036,0.015815116251283123,sum over bins of (bin_sample_count / total_sample_count) * abs(mean_predicted_probability - actual_up_ratio)
