fold_name,boosting_round,inner_early_stop_logloss
fold_2023,188,0.6863240147409514
fold_2023,189,0.686318197491656
fold_2023,190,0.6863227290320916
fold_2023,191,0.6863167115994878
fold_2023,192,0.6863150327353266
fold_2023,193,0.6863241086790034
fold_2023,194,0.6863291394704559
fold_2023,195,0.6863262971078924
fold_2023,196,0.6863249092201346
fold_2023,197,0.686327294640212
fold_2023,198,0.6863349750442455
fold_2023,199,0.6863332362890114
fold_2023,200,0.6863340141482609
fold_2023,201,0.6863284751413983
fold_2023,202,0.6863243267600397
fold_2023,203,0.6863197095200974
fold_2023,204,0.6863137597880449
fold_2023,205,0.6863463667737715
fold_2023,206,0.6863419295912524
fold_2023,207,0.6863286245912796
fold_2023,208,0.6863508276596506
fold_2023,209,0.686343625353519
fold_2023,210,0.6863365395292835
fold_2023,211,0.6863459185345574
fold_2023,212,0.6863466939424887
fold_2023,213,0.6863509421538051
fold_2023,214,0.6863526789028924
fold_2023,215,0.6863625392936641
fold_2023,216,0.6863626522728556
fold_2023,217,0.6863574138003513
fold_2023,218,0.6863703831745018
fold_2023,219,0.6863686797649511
fold_2023,220,0.6863797571229975
fold_2023,221,0.6863835025782918
fold_2023,222,0.6863828388853576
fold_2023,223,0.6863932831511097
fold_2023,224,0.6864203773134098
fold_2024,0,0.6924676636390081
fold_2024,1,0.6923076792302204
fold_2024,2,0.6921406458405888
fold_2024,3,0.6919857307898146
fold_2024,4,0.6918534473797154
fold_2024,5,0.6917298735430418
fold_2024,6,0.6916175401259558
fold_2024,7,0.691503628630577
fold_2024,8,0.6914093186246294
fold_2024,9,0.6913186046413494
fold_2024,10,0.691230196491406
fold_2024,11,0.6911607477327951
fold_2024,12,0.6910926209949906
fold_2024,13,0.6910210729418336
fold_2024,14,0.6909797122716094
fold_2024,15,0.6909431699471873
fold_2024,16,0.6908868819415358
fold_2024,17,0.6908418870329286
fold_2024,18,0.6908006648811565
fold_2024,19,0.6907924661136472
fold_2024,20,0.6907833143574084
fold_2024,21,0.6907670859046716
fold_2024,22,0.6907519188531115
fold_2024,23,0.6907433890414787
fold_2024,24,0.6907292177035924
fold_2024,25,0.6907203503807735
fold_2024,26,0.6907177933534759
fold_2024,27,0.6907100973212831
fold_2024,28,0.6906917944506802
