previous_agg_trade_id,current_agg_trade_id,missing_id_count,previous_trade_time,current_trade_time,time_delta_ms
1492208193,1492208199,5,2022-09-02T12:42:40.812000+00:00,2022-09-02T12:42:40.823000+00:00,11.0
1492213198,1492213204,5,2022-09-02T12:43:19.137000+00:00,2022-09-02T12:43:19.142000+00:00,5.0
1492214203,1492214209,5,2022-09-02T12:43:25.833000+00:00,2022-09-02T12:43:25.851000+00:00,18.0
1492216208,1492216222,13,2022-09-02T12:43:39.139000+00:00,2022-09-02T12:43:39.161000+00:00,22.0
1492218221,1492218225,3,2022-09-02T12:43:52.360000+00:00,2022-09-02T12:43:52.384000+00:00,24.0
1492219224,1492219231,6,2022-09-02T12:43:55.391000+00:00,2022-09-02T12:43:55.392000+00:00,1.0
1492222230,1492222232,1,2022-09-02T12:44:05.230000+00:00,2022-09-02T12:44:05.232000+00:00,2.0
1492224231,1492224244,12,2022-09-02T12:44:15.482000+00:00,2022-09-02T12:44:15.483000+00:00,1.0
1492225243,1492225246,2,2022-09-02T12:44:21.077000+00:00,2022-09-02T12:44:21.086000+00:00,9.0
1492226245,1492226247,1,2022-09-02T12:44:31.212000+00:00,2022-09-02T12:44:31.213000+00:00,1.0
1492228246,1492228248,1,2022-09-02T12:44:39.989000+00:00,2022-09-02T12:44:39.996000+00:00,7.0
1492230247,1492230250,2,2022-09-02T12:44:52.084000+00:00,2022-09-02T12:44:52.092000+00:00,8.0
1492231249,1492231252,2,2022-09-02T12:44:54.086000+00:00,2022-09-02T12:44:54.099000+00:00,13.0
1492232251,1492232254,2,2022-09-02T12:44:58.895000+00:00,2022-09-02T12:44:58.898000+00:00,3.0
1492233253,1492233261,7,2022-09-02T12:45:02.360000+00:00,2022-09-02T12:45:02.362000+00:00,2.0
1492234260,1492234262,1,2022-09-02T12:45:08.447000+00:00,2022-09-02T12:45:08.448000+00:00,1.0
1492237261,1492237268,6,2022-09-02T12:45:25.183000+00:00,2022-09-02T12:45:25.259000+00:00,76.0
1492238267,1492238274,6,2022-09-02T12:45:31.418000+00:00,2022-09-02T12:45:31.447000+00:00,29.0
1492240273,1492240285,11,2022-09-02T12:45:47.031000+00:00,2022-09-02T12:45:47.033000+00:00,2.0
1492242284,1492242286,1,2022-09-02T12:46:00.466000+00:00,2022-09-02T12:46:00.473000+00:00,7.0
1492245285,1492245287,1,2022-09-02T12:46:16.599000+00:00,2022-09-02T12:46:16.607000+00:00,8.0
1492247286,1492247290,3,2022-09-02T12:46:27.750000+00:00,2022-09-02T12:46:27.761000+00:00,11.0
1492250289,1492250291,1,2022-09-02T12:46:43.743000+00:00,2022-09-02T12:46:43.812000+00:00,69.0
1492251290,1492251292,1,2022-09-02T12:46:48.823000+00:00,2022-09-02T12:46:48.825000+00:00,2.0
1492253291,1492253365,73,2022-09-02T12:46:58.114000+00:00,2022-09-02T12:46:58.116000+00:00,2.0
1492254364,1492254367,2,2022-09-02T12:47:02.555000+00:00,2022-09-02T12:47:02.592000+00:00,37.0
1492256366,1492256372,5,2022-09-02T12:47:12.346000+00:00,2022-09-02T12:47:12.352000+00:00,6.0
1492257371,1492257385,13,2022-09-02T12:47:16.064000+00:00,2022-09-02T12:47:16.069000+00:00,5.0
1492261384,1492261388,3,2022-09-02T12:47:34.323000+00:00,2022-09-02T12:47:34.327000+00:00,4.0
1492262387,1492262390,2,2022-09-02T12:47:39.224000+00:00,2022-09-02T12:47:39.231000+00:00,7.0
1492263389,1492263392,2,2022-09-02T12:47:43.921000+00:00,2022-09-02T12:47:43.955000+00:00,34.0
1492264391,1492264395,3,2022-09-02T12:47:51.517000+00:00,2022-09-02T12:47:51.524000+00:00,7.0
1492272394,1492272396,1,2022-09-02T12:48:44.443000+00:00,2022-09-02T12:48:44.460000+00:00,17.0
1492273395,1492273397,1,2022-09-02T12:48:51.484000+00:00,2022-09-02T12:48:51.487000+00:00,3.0
1492274396,1492274398,1,2022-09-02T12:48:58.763000+00:00,2022-09-02T12:48:58.765000+00:00,2.0
1492276397,1492276404,6,2022-09-02T12:49:11.382000+00:00,2022-09-02T12:49:11.390000+00:00,8.0
1492277403,1492277413,9,2022-09-02T12:49:18.874000+00:00,2022-09-02T12:49:18.881000+00:00,7.0
1492278412,1492278418,5,2022-09-02T12:49:26.976000+00:00,2022-09-02T12:49:26.977000+00:00,1.0
1492282417,1492282420,2,2022-09-02T12:49:59.994000+00:00,2022-09-02T12:49:59.995000+00:00,1.0
1492283419,1492283421,1,2022-09-02T12:50:05.567000+00:00,2022-09-02T12:50:05.568000+00:00,1.0
1492284420,1492284422,1,2022-09-02T12:50:10.898000+00:00,2022-09-02T12:50:10.900000+00:00,2.0
1492285421,1492285427,5,2022-09-02T12:50:19.798000+00:00,2022-09-02T12:50:19.799000+00:00,1.0
1492289426,1492289429,2,2022-09-02T12:50:45.964000+00:00,2022-09-02T12:50:45.970000+00:00,6.0
1492295428,1492295432,3,2022-09-02T12:51:42.021000+00:00,2022-09-02T12:51:42.025000+00:00,4.0
1492300431,1492300441,9,2022-09-02T12:52:30.481000+00:00,2022-09-02T12:52:30.487000+00:00,6.0
1492301440,1492301448,7,2022-09-02T12:52:41.636000+00:00,2022-09-02T12:52:41.639000+00:00,3.0
1492302447,1492302453,5,2022-09-02T12:52:49.029000+00:00,2022-09-02T12:52:49.046000+00:00,17.0
1492303452,1492303458,5,2022-09-02T12:52:57.725000+00:00,2022-09-02T12:52:57.738000+00:00,13.0
1492304457,1492304472,14,2022-09-02T12:53:04.057000+00:00,2022-09-02T12:53:04.070000+00:00,13.0
1492305471,1492305478,6,2022-09-02T12:53:12.729000+00:00,2022-09-02T12:53:12.757000+00:00,28.0
1492306477,1492306481,3,2022-09-02T12:53:22.181000+00:00,2022-09-02T12:53:22.199000+00:00,18.0
1492307480,1492307483,2,2022-09-02T12:53:35.864000+00:00,2022-09-02T12:53:35.877000+00:00,13.0
1492308482,1492308490,7,2022-09-02T12:53:47.581000+00:00,2022-09-02T12:53:47.600000+00:00,19.0
1492310489,1492310495,5,2022-09-02T12:54:07.361000+00:00,2022-09-02T12:54:07.374000+00:00,13.0
1492312494,1492312496,1,2022-09-02T12:54:29.186000+00:00,2022-09-02T12:54:29.274000+00:00,88.0
1492313495,1492313500,4,2022-09-02T12:54:37.572000+00:00,2022-09-02T12:54:37.576000+00:00,4.0
1492315499,1492315501,1,2022-09-02T12:54:52.165000+00:00,2022-09-02T12:54:52.175000+00:00,10.0
1492321500,1492321503,2,2022-09-02T12:55:52.463000+00:00,2022-09-02T12:55:52.518000+00:00,55.0
1492324502,1492324505,2,2022-09-02T12:56:21.904000+00:00,2022-09-02T12:56:22.059000+00:00,155.0
1492326504,1492326507,2,2022-09-02T12:56:52.556000+00:00,2022-09-02T12:56:52.573000+00:00,17.0
1492327506,1492327514,7,2022-09-02T12:57:04.841000+00:00,2022-09-02T12:57:04.858000+00:00,17.0
1492334513,1492334517,3,2022-09-02T12:58:24.057000+00:00,2022-09-02T12:58:24.067000+00:00,10.0
1492335516,1492335521,4,2022-09-02T12:58:38.837000+00:00,2022-09-02T12:58:38.847000+00:00,10.0
1492337520,1492337522,1,2022-09-02T12:59:05.564000+00:00,2022-09-02T12:59:05.578000+00:00,14.0
1492339521,1492339523,1,2022-09-02T12:59:30.717000+00:00,2022-09-02T12:59:30.768000+00:00,51.0
1492340522,1492340524,1,2022-09-02T12:59:45.105000+00:00,2022-09-02T12:59:45.116000+00:00,11.0
1492341523,1492341543,19,2022-09-02T13:00:00.109000+00:00,2022-09-02T13:00:00.187000+00:00,78.0
1492351542,1492351549,6,2022-09-02T13:01:38.907000+00:00,2022-09-02T13:01:38.908000+00:00,1.0
1492355548,1492355550,1,2022-09-02T13:02:07.895000+00:00,2022-09-02T13:02:07.896000+00:00,1.0
1492357549,1492357561,11,2022-09-02T13:02:21.827000+00:00,2022-09-02T13:02:21.831000+00:00,4.0
1492359560,1492359563,2,2022-09-02T13:02:37.934000+00:00,2022-09-02T13:02:37.939000+00:00,5.0
1492361562,1492361565,2,2022-09-02T13:02:57.214000+00:00,2022-09-02T13:02:57.215000+00:00,1.0
1492364564,1492364566,1,2022-09-02T13:03:33.110000+00:00,2022-09-02T13:03:33.111000+00:00,1.0
1492370565,1492370572,6,2022-09-02T13:04:24.142000+00:00,2022-09-02T13:04:24.144000+00:00,2.0
1492371571,1492371574,2,2022-09-02T13:04:34.426000+00:00,2022-09-02T13:04:34.436000+00:00,10.0
1492376573,1492376579,5,2022-09-02T13:05:25.009000+00:00,2022-09-02T13:05:25.011000+00:00,2.0
1492377578,1492377582,3,2022-09-02T13:05:41.989000+00:00,2022-09-02T13:05:41.994000+00:00,5.0
1492378581,1492378584,2,2022-09-02T13:05:53.711000+00:00,2022-09-02T13:05:53.712000+00:00,1.0
1492380583,1492380588,4,2022-09-02T13:06:12.106000+00:00,2022-09-02T13:06:12.172000+00:00,66.0
1492383587,1492383592,4,2022-09-02T13:06:39.479000+00:00,2022-09-02T13:06:39.493000+00:00,14.0
1492384591,1492384616,24,2022-09-02T13:06:43.154000+00:00,2022-09-02T13:06:43.165000+00:00,11.0
1492387615,1492387620,4,2022-09-02T13:07:10.165000+00:00,2022-09-02T13:07:10.189000+00:00,24.0
1492389619,1492389621,1,2022-09-02T13:07:20.759000+00:00,2022-09-02T13:07:20.760000+00:00,1.0
1492391620,1492391624,3,2022-09-02T13:07:49.014000+00:00,2022-09-02T13:07:49.034000+00:00,20.0
1492395623,1492395638,14,2022-09-02T13:08:17.614000+00:00,2022-09-02T13:08:17.615000+00:00,1.0
1492396637,1492396647,9,2022-09-02T13:08:22.642000+00:00,2022-09-02T13:08:22.648000+00:00,6.0
1492397646,1492397666,19,2022-09-02T13:08:33.204000+00:00,2022-09-02T13:08:33.216000+00:00,12.0
1492398665,1492398667,1,2022-09-02T13:08:48.862000+00:00,2022-09-02T13:08:48.885000+00:00,23.0
1492403666,1492403669,2,2022-09-02T13:09:32.950000+00:00,2022-09-02T13:09:32.968000+00:00,18.0
1492405668,1492405670,1,2022-09-02T13:09:53.815000+00:00,2022-09-02T13:09:53.823000+00:00,8.0
1492406669,1492406671,1,2022-09-02T13:10:01.887000+00:00,2022-09-02T13:10:01.921000+00:00,34.0
1492408670,1492408674,3,2022-09-02T13:10:19.992000+00:00,2022-09-02T13:10:20.042000+00:00,50.0
1492409673,1492409680,6,2022-09-02T13:10:34.317000+00:00,2022-09-02T13:10:34.343000+00:00,26.0
1492410679,1492410681,1,2022-09-02T13:10:40.985000+00:00,2022-09-02T13:10:41.007000+00:00,22.0
1492411680,1492411684,3,2022-09-02T13:10:49.569000+00:00,2022-09-02T13:10:49.576000+00:00,7.0
1492412683,1492412688,4,2022-09-02T13:11:00.969000+00:00,2022-09-02T13:11:00.972000+00:00,3.0
1492416687,1492416690,2,2022-09-02T13:11:34.461000+00:00,2022-09-02T13:11:34.469000+00:00,8.0
1492419689,1492419700,10,2022-09-02T13:12:03.586000+00:00,2022-09-02T13:12:03.588000+00:00,2.0
1492422699,1492422703,3,2022-09-02T13:12:36.222000+00:00,2022-09-02T13:12:36.228000+00:00,6.0
1492423702,1492423713,10,2022-09-02T13:12:52.121000+00:00,2022-09-02T13:12:52.127000+00:00,6.0
1492425712,1492425715,2,2022-09-02T13:13:20.447000+00:00,2022-09-02T13:13:20.469000+00:00,22.0
1492426714,1492426720,5,2022-09-02T13:13:33.131000+00:00,2022-09-02T13:13:33.142000+00:00,11.0
1492430719,1492430721,1,2022-09-02T13:14:19.945000+00:00,2022-09-02T13:14:19.946000+00:00,1.0
1492437720,1492437722,1,2022-09-02T13:15:25.234000+00:00,2022-09-02T13:15:25.235000+00:00,1.0
1492438721,1492438725,3,2022-09-02T13:15:36.651000+00:00,2022-09-02T13:15:36.655000+00:00,4.0
1492439724,1492439726,1,2022-09-02T13:15:47.756000+00:00,2022-09-02T13:15:47.762000+00:00,6.0
1492440725,1492440733,7,2022-09-02T13:15:58.672000+00:00,2022-09-02T13:15:58.690000+00:00,18.0
1492441732,1492441735,2,2022-09-02T13:16:08.475000+00:00,2022-09-02T13:16:08.504000+00:00,29.0
1492442734,1492442737,2,2022-09-02T13:16:22.232000+00:00,2022-09-02T13:16:22.280000+00:00,48.0
1492447736,1492447858,121,2022-09-02T13:17:21.624000+00:00,2022-09-02T13:17:21.675000+00:00,51.0
1492450857,1492450861,3,2022-09-02T13:17:55.375000+00:00,2022-09-02T13:17:55.427000+00:00,52.0
1492451860,1492451862,1,2022-09-02T13:18:08.493000+00:00,2022-09-02T13:18:08.498000+00:00,5.0
1492452861,1492452870,8,2022-09-02T13:18:18.219000+00:00,2022-09-02T13:18:18.224000+00:00,5.0
1492453869,1492453873,3,2022-09-02T13:18:29.088000+00:00,2022-09-02T13:18:29.092000+00:00,4.0
1492454872,1492454874,1,2022-09-02T13:18:41.013000+00:00,2022-09-02T13:18:41.021000+00:00,8.0
1492457873,1492457877,3,2022-09-02T13:19:10.422000+00:00,2022-09-02T13:19:10.423000+00:00,1.0
1492461876,1492461881,4,2022-09-02T13:19:47.543000+00:00,2022-09-02T13:19:47.598000+00:00,55.0
1492462880,1492462888,7,2022-09-02T13:19:54.233000+00:00,2022-09-02T13:19:54.234000+00:00,1.0
1492463887,1492463889,1,2022-09-02T13:19:59.197000+00:00,2022-09-02T13:19:59.216000+00:00,19.0
1492466888,1492466890,1,2022-09-02T13:20:27.643000+00:00,2022-09-02T13:20:27.656000+00:00,13.0
1492467889,1492467891,1,2022-09-02T13:20:37.197000+00:00,2022-09-02T13:20:37.199000+00:00,2.0
1492468890,1492468894,3,2022-09-02T13:20:48.607000+00:00,2022-09-02T13:20:48.615000+00:00,8.0
1492470893,1492470897,3,2022-09-02T13:21:14.107000+00:00,2022-09-02T13:21:14.110000+00:00,3.0
1492471896,1492471898,1,2022-09-02T13:21:19.386000+00:00,2022-09-02T13:21:19.394000+00:00,8.0
1492475897,1492475900,2,2022-09-02T13:21:51.011000+00:00,2022-09-02T13:21:51.013000+00:00,2.0
1492477899,1492477907,7,2022-09-02T13:22:01.546000+00:00,2022-09-02T13:22:01.578000+00:00,32.0
1492480906,1492480908,1,2022-09-02T13:22:35.816000+00:00,2022-09-02T13:22:35.864000+00:00,48.0
1492482907,1492482917,9,2022-09-02T13:23:02.523000+00:00,2022-09-02T13:23:02.525000+00:00,2.0
1492484916,1492484943,26,2022-09-02T13:23:26.427000+00:00,2022-09-02T13:23:26.430000+00:00,3.0
1492485942,1492485950,7,2022-09-02T13:23:39.803000+00:00,2022-09-02T13:23:39.931000+00:00,128.0
1492486949,1492486955,5,2022-09-02T13:23:50.146000+00:00,2022-09-02T13:23:50.234000+00:00,88.0
1492487954,1492487958,3,2022-09-02T13:24:00.031000+00:00,2022-09-02T13:24:00.032000+00:00,1.0
1492489957,1492489965,7,2022-09-02T13:24:28.059000+00:00,2022-09-02T13:24:28.060000+00:00,1.0
1492490964,1492490979,14,2022-09-02T13:24:41.599000+00:00,2022-09-02T13:24:41.600000+00:00,1.0
1492491978,1492491982,3,2022-09-02T13:24:52.182000+00:00,2022-09-02T13:24:52.183000+00:00,1.0
1492492981,1492492983,1,2022-09-02T13:25:00.696000+00:00,2022-09-02T13:25:00.714000+00:00,18.0
1492494982,1492494985,2,2022-09-02T13:25:29.817000+00:00,2022-09-02T13:25:29.819000+00:00,2.0
1492495984,1492496033,48,2022-09-02T13:25:46.667000+00:00,2022-09-02T13:25:46.676000+00:00,9.0
1492497032,1492497036,3,2022-09-02T13:26:00.241000+00:00,2022-09-02T13:26:00.249000+00:00,8.0
1492498035,1492498039,3,2022-09-02T13:26:14.468000+00:00,2022-09-02T13:26:14.476000+00:00,8.0
1492501038,1492501047,8,2022-09-02T13:26:46.661000+00:00,2022-09-02T13:26:46.667000+00:00,6.0
1492503046,1492503051,4,2022-09-02T13:27:11.432000+00:00,2022-09-02T13:27:11.448000+00:00,16.0
1492507050,1492507052,1,2022-09-02T13:28:07.943000+00:00,2022-09-02T13:28:07.955000+00:00,12.0
1492509051,1492509055,3,2022-09-02T13:28:42.451000+00:00,2022-09-02T13:28:42.471000+00:00,20.0
1492511054,1492511060,5,2022-09-02T13:29:05.494000+00:00,2022-09-02T13:29:05.511000+00:00,17.0
1492514059,1492514063,3,2022-09-02T13:29:50.251000+00:00,2022-09-02T13:29:50.254000+00:00,3.0
1492515062,1492515077,14,2022-09-02T13:30:02.840000+00:00,2022-09-02T13:30:02.848000+00:00,8.0
1492517076,1492517081,4,2022-09-02T13:30:17.260000+00:00,2022-09-02T13:30:17.264000+00:00,4.0
1492521080,1492521085,4,2022-09-02T13:30:46.262000+00:00,2022-09-02T13:30:46.279000+00:00,17.0
1492524084,1492524101,16,2022-09-02T13:31:06.265000+00:00,2022-09-02T13:31:06.270000+00:00,5.0
1492525100,1492525103,2,2022-09-02T13:31:13.596000+00:00,2022-09-02T13:31:13.626000+00:00,30.0
1492527102,1492527104,1,2022-09-02T13:31:27.054000+00:00,2022-09-02T13:31:27.057000+00:00,3.0
1492529103,1492529116,12,2022-09-02T13:31:38.766000+00:00,2022-09-02T13:31:38.775000+00:00,9.0
1492530115,1492530123,7,2022-09-02T13:31:47.401000+00:00,2022-09-02T13:31:47.417000+00:00,16.0
1492531122,1492531124,1,2022-09-02T13:31:54.472000+00:00,2022-09-02T13:31:54.476000+00:00,4.0
1492534123,1492534125,1,2022-09-02T13:32:17.158000+00:00,2022-09-02T13:32:17.170000+00:00,12.0
1492535124,1492535127,2,2022-09-02T13:32:24.183000+00:00,2022-09-02T13:32:24.196000+00:00,13.0
1492536126,1492536130,3,2022-09-02T13:32:32.287000+00:00,2022-09-02T13:32:32.322000+00:00,35.0
1492537129,1492537137,7,2022-09-02T13:32:41.004000+00:00,2022-09-02T13:32:41.007000+00:00,3.0
1492538136,1492538140,3,2022-09-02T13:32:50.484000+00:00,2022-09-02T13:32:50.485000+00:00,1.0
1492542139,1492542152,12,2022-09-02T13:33:24.235000+00:00,2022-09-02T13:33:24.261000+00:00,26.0
1492543151,1492543160,8,2022-09-02T13:33:37.863000+00:00,2022-09-02T13:33:37.866000+00:00,3.0
1492544159,1492544222,62,2022-09-02T13:33:47.598000+00:00,2022-09-02T13:33:47.625000+00:00,27.0
1492545221,1492545228,6,2022-09-02T13:33:57.647000+00:00,2022-09-02T13:33:57.651000+00:00,4.0
1492546227,1492546229,1,2022-09-02T13:34:05.442000+00:00,2022-09-02T13:34:05.453000+00:00,11.0
1492548228,1492548234,5,2022-09-02T13:34:21.401000+00:00,2022-09-02T13:34:21.408000+00:00,7.0
1492549233,1492549235,1,2022-09-02T13:34:27.482000+00:00,2022-09-02T13:34:27.487000+00:00,5.0
1492552234,1492552242,7,2022-09-02T13:34:53.472000+00:00,2022-09-02T13:34:53.488000+00:00,16.0
1492553241,1492553243,1,2022-09-02T13:34:59.991000+00:00,2022-09-02T13:34:59.994000+00:00,3.0
1492554242,1492554282,39,2022-09-02T13:35:03.485000+00:00,2022-09-02T13:35:03.486000+00:00,1.0
1492555281,1492555286,4,2022-09-02T13:35:10.996000+00:00,2022-09-02T13:35:11.015000+00:00,19.0
1492556285,1492556299,13,2022-09-02T13:35:18.554000+00:00,2022-09-02T13:35:18.558000+00:00,4.0
1492557298,1492557301,2,2022-09-02T13:35:24.826000+00:00,2022-09-02T13:35:24.889000+00:00,63.0
1492558300,1492558305,4,2022-09-02T13:35:31.908000+00:00,2022-09-02T13:35:31.915000+00:00,7.0
1492559304,1492559306,1,2022-09-02T13:35:38.283000+00:00,2022-09-02T13:35:38.288000+00:00,5.0
1492560305,1492560307,1,2022-09-02T13:35:47.525000+00:00,2022-09-02T13:35:47.529000+00:00,4.0
1492562306,1492562308,1,2022-09-02T13:36:03.375000+00:00,2022-09-02T13:36:03.377000+00:00,2.0
1492563307,1492563318,10,2022-09-02T13:36:12.419000+00:00,2022-09-02T13:36:12.433000+00:00,14.0
1492566317,1492566325,7,2022-09-02T13:36:39.857000+00:00,2022-09-02T13:36:39.881000+00:00,24.0
1492569324,1492569326,1,2022-09-02T13:37:06.712000+00:00,2022-09-02T13:37:06.766000+00:00,54.0
1492570325,1492570328,2,2022-09-02T13:37:19.654000+00:00,2022-09-02T13:37:19.667000+00:00,13.0
1492571327,1492571333,5,2022-09-02T13:37:27.813000+00:00,2022-09-02T13:37:27.839000+00:00,26.0
1492575332,1492575334,1,2022-09-02T13:38:11.189000+00:00,2022-09-02T13:38:11.193000+00:00,4.0
1492576333,1492576336,2,2022-09-02T13:38:23.870000+00:00,2022-09-02T13:38:23.882000+00:00,12.0
1492580335,1492580339,3,2022-09-02T13:39:05.553000+00:00,2022-09-02T13:39:05.675000+00:00,122.0
1492581338,1492581341,2,2022-09-02T13:39:14.380000+00:00,2022-09-02T13:39:14.382000+00:00,2.0
1492585340,1492585343,2,2022-09-02T13:40:02.938000+00:00,2022-09-02T13:40:02.950000+00:00,12.0
1492586342,1492586345,2,2022-09-02T13:40:11.205000+00:00,2022-09-02T13:40:11.212000+00:00,7.0
1492588344,1492588354,9,2022-09-02T13:40:28.765000+00:00,2022-09-02T13:40:28.779000+00:00,14.0
1492590353,1492590359,5,2022-09-02T13:40:46.769000+00:00,2022-09-02T13:40:46.770000+00:00,1.0
1492593358,1492593362,3,2022-09-02T13:41:13.212000+00:00,2022-09-02T13:41:13.234000+00:00,22.0
1492596361,1492596364,2,2022-09-02T13:41:46.721000+00:00,2022-09-02T13:41:46.725000+00:00,4.0
1492598363,1492598371,7,2022-09-02T13:42:07.076000+00:00,2022-09-02T13:42:07.087000+00:00,11.0
1492599370,1492599377,6,2022-09-02T13:42:17.826000+00:00,2022-09-02T13:42:17.831000+00:00,5.0
1492600376,1492600379,2,2022-09-02T13:42:29.342000+00:00,2022-09-02T13:42:29.346000+00:00,4.0
1492601378,1492601380,1,2022-09-02T13:42:37.813000+00:00,2022-09-02T13:42:37.825000+00:00,12.0
1492602379,1492602381,1,2022-09-02T13:42:51.038000+00:00,2022-09-02T13:42:51.161000+00:00,123.0
1492603380,1492603382,1,2022-09-02T13:43:02.227000+00:00,2022-09-02T13:43:02.246000+00:00,19.0
1492604381,1492604384,2,2022-09-02T13:43:11.115000+00:00,2022-09-02T13:43:11.116000+00:00,1.0
1492606383,1492606385,1,2022-09-02T13:43:24.710000+00:00,2022-09-02T13:43:24.808000+00:00,98.0
1492607384,1492607388,3,2022-09-02T13:43:32.776000+00:00,2022-09-02T13:43:32.777000+00:00,1.0
1492608387,1492608389,1,2022-09-02T13:43:44.373000+00:00,2022-09-02T13:43:44.376000+00:00,3.0
1492610388,1492610392,3,2022-09-02T13:44:05.504000+00:00,2022-09-02T13:44:05.534000+00:00,30.0
1492611391,1492611401,9,2022-09-02T13:44:18.679000+00:00,2022-09-02T13:44:18.684000+00:00,5.0
1492612400,1492612403,2,2022-09-02T13:44:28.395000+00:00,2022-09-02T13:44:28.547000+00:00,152.0
1492613402,1492613404,1,2022-09-02T13:44:36.314000+00:00,2022-09-02T13:44:36.321000+00:00,7.0
1492615403,1492615408,4,2022-09-02T13:44:52.268000+00:00,2022-09-02T13:44:52.269000+00:00,1.0
1492617407,1492617412,4,2022-09-02T13:45:03.538000+00:00,2022-09-02T13:45:03.543000+00:00,5.0
1492618411,1492618420,8,2022-09-02T13:45:08.728000+00:00,2022-09-02T13:45:08.733000+00:00,5.0
1492619419,1492619422,2,2022-09-02T13:45:14.182000+00:00,2022-09-02T13:45:14.195000+00:00,13.0
1492622421,1492622425,3,2022-09-02T13:45:34.638000+00:00,2022-09-02T13:45:34.644000+00:00,6.0
1492628424,1492628428,3,2022-09-02T13:46:26.124000+00:00,2022-09-02T13:46:26.127000+00:00,3.0
1492630427,1492630430,2,2022-09-02T13:46:51.495000+00:00,2022-09-02T13:46:51.607000+00:00,112.0
1492631429,1492631445,15,2022-09-02T13:47:00.152000+00:00,2022-09-02T13:47:00.157000+00:00,5.0
1492634444,1492634454,9,2022-09-02T13:47:28.575000+00:00,2022-09-02T13:47:28.583000+00:00,8.0
1492636453,1492636456,2,2022-09-02T13:47:53.316000+00:00,2022-09-02T13:47:53.329000+00:00,13.0
1492641455,1492641460,4,2022-09-02T13:48:47.854000+00:00,2022-09-02T13:48:47.868000+00:00,14.0
1492643459,1492643461,1,2022-09-02T13:49:08.440000+00:00,2022-09-02T13:49:08.441000+00:00,1.0
1492646460,1492646468,7,2022-09-02T13:49:36.820000+00:00,2022-09-02T13:49:36.843000+00:00,23.0
1492647467,1492647471,3,2022-09-02T13:49:49.413000+00:00,2022-09-02T13:49:49.542000+00:00,129.0
1492648470,1492648478,7,2022-09-02T13:49:59.716000+00:00,2022-09-02T13:49:59.732000+00:00,16.0
1492650477,1492650484,6,2022-09-02T13:50:15.775000+00:00,2022-09-02T13:50:15.780000+00:00,5.0
1492651483,1492651485,1,2022-09-02T13:50:23.951000+00:00,2022-09-02T13:50:24.019000+00:00,68.0
1492652484,1492652486,1,2022-09-02T13:50:33.144000+00:00,2022-09-02T13:50:33.198000+00:00,54.0
1492655485,1492655492,6,2022-09-02T13:51:07.476000+00:00,2022-09-02T13:51:07.480000+00:00,4.0
1492657491,1492657496,4,2022-09-02T13:51:28.896000+00:00,2022-09-02T13:51:28.906000+00:00,10.0
1492660495,1492660500,4,2022-09-02T13:52:00.534000+00:00,2022-09-02T13:52:00.542000+00:00,8.0
1492661499,1492661501,1,2022-09-02T13:52:11.710000+00:00,2022-09-02T13:52:11.712000+00:00,2.0
1492664500,1492664502,1,2022-09-02T13:52:52.400000+00:00,2022-09-02T13:52:52.402000+00:00,2.0
1492665501,1492665503,1,2022-09-02T13:53:00.483000+00:00,2022-09-02T13:53:00.497000+00:00,14.0
1492666502,1492666504,1,2022-09-02T13:53:06.923000+00:00,2022-09-02T13:53:07.009000+00:00,86.0
1492667503,1492667508,4,2022-09-02T13:53:20.947000+00:00,2022-09-02T13:53:20.966000+00:00,19.0
1492670507,1492670511,3,2022-09-02T13:53:53.329000+00:00,2022-09-02T13:53:53.332000+00:00,3.0
1492675510,1492675512,1,2022-09-02T13:54:46.462000+00:00,2022-09-02T13:54:46.485000+00:00,23.0
1492677511,1492677516,4,2022-09-02T13:55:11.934000+00:00,2022-09-02T13:55:12.003000+00:00,69.0
1492679515,1492679517,1,2022-09-02T13:55:38.180000+00:00,2022-09-02T13:55:38.236000+00:00,56.0
1492680516,1492680524,7,2022-09-02T13:55:50.242000+00:00,2022-09-02T13:55:50.243000+00:00,1.0
1492681523,1492681525,1,2022-09-02T13:56:00.061000+00:00,2022-09-02T13:56:00.065000+00:00,4.0
1492682524,1492682526,1,2022-09-02T13:56:12.325000+00:00,2022-09-02T13:56:12.424000+00:00,99.0
1492683525,1492683527,1,2022-09-02T13:56:27.962000+00:00,2022-09-02T13:56:27.965000+00:00,3.0
1492685526,1492685541,14,2022-09-02T13:56:45.073000+00:00,2022-09-02T13:56:45.074000+00:00,1.0
1492688540,1492688544,3,2022-09-02T13:57:09.845000+00:00,2022-09-02T13:57:09.854000+00:00,9.0
1492689543,1492689546,2,2022-09-02T13:57:16.214000+00:00,2022-09-02T13:57:16.216000+00:00,2.0
1492690545,1492690547,1,2022-09-02T13:57:23.057000+00:00,2022-09-02T13:57:23.058000+00:00,1.0
1492691546,1492691559,12,2022-09-02T13:57:30.827000+00:00,2022-09-02T13:57:30.834000+00:00,7.0
1492692558,1492692560,1,2022-09-02T13:57:40.832000+00:00,2022-09-02T13:57:40.846000+00:00,14.0
1492693559,1492693562,2,2022-09-02T13:57:48.580000+00:00,2022-09-02T13:57:48.583000+00:00,3.0
1492695561,1492695566,4,2022-09-02T13:58:09.348000+00:00,2022-09-02T13:58:09.361000+00:00,13.0
1492696565,1492696567,1,2022-09-02T13:58:23.290000+00:00,2022-09-02T13:58:23.299000+00:00,9.0
