comparison_type,fold_name,subset_name,model_name,reference_model_name,candidate_roc_auc,reference_roc_auc,delta_roc_auc,candidate_average_precision,reference_average_precision,delta_average_precision,candidate_log_loss,reference_log_loss,delta_log_loss,candidate_brier_score,reference_brier_score,delta_brier,candidate_accuracy,reference_accuracy,delta_accuracy,candidate_mcc,reference_mcc,delta_mcc,sample_count,delta_direction_note
vs_logistic_regression_l2,fold_2021,OFFSET_10,xgb_depth3_regularized_v1,logistic_regression_l2,0.5409511767603163,0.5337556019447175,0.007195574815598849,0.5406884664364238,0.5365291489438246,0.004159317492599124,0.6908106363578106,0.6936831262091319,-0.0028724898513212693,0.24883475594606994,0.25024679490453794,-0.0014120389584680038,0.5289863391114683,0.5220984961542877,0.00688784295718059,0.0564598341145461,0.04280608761772419,0.013653746496821911,8711,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2021,OFFSET_15,xgb_depth3_regularized_v1,logistic_regression_l2,0.5406466066029709,0.5368701192271355,0.003776487375835469,0.5449968401531056,0.5393127019068935,0.005684138246212056,0.6907514436989407,0.6930304670188313,-0.002279023319890605,0.2488060446434831,0.24991992711345073,-0.0011138824699676309,0.5234760647457238,0.5249684307197796,-0.001492365974055776,0.04443636513660512,0.04799503390718495,-0.00355866877057983,8711,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2021,OFFSET_20,xgb_depth3_regularized_v1,logistic_regression_l2,0.5355109302971778,0.5319304084289381,0.00358052186823965,0.5331517381305609,0.5347404690030337,-0.0015887308724727989,0.6914907680857515,0.6941112163748632,-0.0026204482891116765,0.24917028668532437,0.2504510502123007,-0.001280763526976314,0.5299047181724257,0.525542417632878,0.00436230053954767,0.05795761535379441,0.049426876683229,0.008530738670565405,8711,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2021,OFFSET_25,xgb_depth3_regularized_v1,logistic_regression_l2,0.5283892804985422,0.5311193475086069,-0.0027300670100647295,0.5287635585848058,0.5348220853861393,-0.0060585268013334526,0.6925011054285333,0.6942536060294042,-0.0017525006008709543,0.24967397389549878,0.25053068132757145,-0.0008567074320726675,0.521639306623809,0.5237056595109632,-0.002066352887154177,0.04159860240804225,0.04605274621831858,-0.004454143810276326,8711,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2021,OFFSET_30,xgb_depth3_regularized_v1,logistic_regression_l2,0.5313484759722251,0.5304698843452493,0.0008785916269757887,0.5328838072859778,0.5334610244130806,-0.0005772171271027915,0.6919615577452406,0.6942291849237378,-0.0022676271784971558,0.24940547368257904,0.25051235570406805,-0.0011068820214890085,0.5203121413816847,0.5247876979573101,-0.004475556575625372,0.037537399306599314,0.04739532357267524,-0.009857924266075922,8714,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2021,OFFSET_35,xgb_depth3_regularized_v1,logistic_regression_l2,0.5124732574208187,0.5099577609254258,0.002515496495392955,0.5163023038579873,0.5164656811092199,-0.00016337725123261038,0.6950145571035768,0.6988193583302188,-0.0038048012266419518,0.25092592024146043,0.25278612264455513,-0.0018602024030947018,0.5057959371054745,0.5035005164696431,0.0022954206358314355,0.010402996510302924,0.00605449793086518,0.0043484985794377444,8713,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2021,OFFSET_40,xgb_depth3_regularized_v1,logistic_regression_l2,0.5174109710433493,0.5163709006984409,0.0010400703449083837,0.5249273570782024,0.5291401810825935,-0.004212824004391158,0.6938204058315839,0.6971583626625122,-0.0033379568309283014,0.25033027955631065,0.25196054375925214,-0.0016302642029414893,0.517043498221049,0.5141742224262597,0.00286927579478935,0.030123947230513273,0.025196643618488213,0.00492730361202506,8713,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2021,OFFSET_45,xgb_depth3_regularized_v1,logistic_regression_l2,0.5202033386495692,0.5180456637132336,0.002157674936335674,0.5234596460346801,0.5247045563677419,-0.0012449103330618438,0.6937062169454923,0.6972434631383595,-0.003537246192867216,0.25027383417030247,0.25200064424147794,-0.0017268100711754775,0.5157218269451458,0.5134266697268763,0.00229515721826945,0.02972125602774901,0.025402122815987974,0.004319133211761035,8714,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2021,OFFSET_50,xgb_depth3_regularized_v1,logistic_regression_l2,0.51627423348291,0.5128018092535164,0.0034724242293936447,0.5238144310038826,0.5256322753156777,-0.0018178443117951026,0.6940454792973692,0.6978113717365515,-0.00376589243918235,0.2504432417210406,0.2522909850984909,-0.001847743377450306,0.5111315125086069,0.5099839338994722,0.001147578609134725,0.01853297566661053,0.017116806054759324,0.001416169611851207,8714,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2021,OFFSET_55,xgb_depth3_regularized_v1,logistic_regression_l2,0.5253271508825481,0.5211227559618654,0.004204394920682697,0.5258050537650556,0.5269444394555922,-0.0011393856905366206,0.693213271900989,0.6965669892509069,-0.0033537173499178508,0.2500286052711862,0.25167233696988645,-0.001643731698700246,0.5151480376405784,0.5142299747532706,0.0009180628873077801,0.0289513250924008,0.027374626890324345,0.0015766982020764542,8714,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2021,ALL_MARGINS,xgb_depth3_regularized_v1,logistic_regression_l2,0.5295504204251025,0.5262800002978488,0.003270420127253648,0.5305863670865283,0.5306266349179691,-4.026783144084334e-05,0.692399821408674,0.6953242511990091,-0.002924429790335137,0.24962415501960825,0.25105552371514944,-0.0014313686955411964,0.5204832183952023,0.5192589120890683,0.0012243063061340154,0.03903963661818653,0.03695579205607909,0.0020838445621074453,104549,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2021,ABS_RETURN_GE_1BPS,xgb_depth3_regularized_v1,logistic_regression_l2,0.5297602501827312,0.5265332821602221,0.0032269680225091024,0.5309672959152743,0.5310979885671115,-0.00013069265183729417,0.6923603149778655,0.6952591950570145,-0.0028988800791489577,0.24960452320659002,0.25102345595778497,-0.0014189327511949512,0.5206666084645306,0.5193279593361076,0.001338649128422964,0.03933126165213197,0.037037508787064154,0.002293752865067819,103089,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2021,ABS_RETURN_GE_2_5BPS,xgb_depth3_regularized_v1,logistic_regression_l2,0.5300928504331468,0.5266703336392715,0.0034225167938752854,0.5311616396707359,0.531245385740168,-8.374606943206686e-05,0.6923148322890033,0.6952307659565412,-0.002915933667537951,0.2495818426067466,0.25100931716949254,-0.001427474562745945,0.5209854285742588,0.5194797476003209,0.001505680973937884,0.039956981961780665,0.03731947841310157,0.0026375035486790946,100951,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2021,ABS_RETURN_GE_5BPS,xgb_depth3_regularized_v1,logistic_regression_l2,0.5312723827681943,0.5277448120502616,0.0035275707179327487,0.5328760551395101,0.5330445637155294,-0.00016850857601935498,0.6920838278558538,0.6949344212305695,-0.0028505933747157153,0.2494668919569602,0.250862829698979,-0.0013959377420187935,0.5221081619860867,0.5204640504742234,0.0016441115118632776,0.04179919365185218,0.03898630777331177,0.002812885878540415,97317,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2021,ABS_RETURN_GE_10BPS,xgb_depth3_regularized_v1,logistic_regression_l2,0.5330645734200119,0.5291034658984779,0.003961107521534002,0.5343596306745244,0.534537527738072,-0.00017789706354753854,0.6918259798466514,0.6946464085909483,-0.002820428744296888,0.24933847393249364,0.25072023525959314,-0.0013817613270994955,0.5238627807060282,0.5215816981884218,0.002281082517606392,0.04524603435218803,0.04113099726610988,0.0041150370860781535,90308,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,DENSE,xgb_depth3_regularized_v1,logistic_regression_l2,0.5575266968749879,0.5481006022736339,0.009426094601354018,0.544316110761669,0.5355255718510368,0.008790538910632195,0.6884739894439552,0.6902811119239939,-0.0018071224800386698,0.247668606146021,0.24856222395012045,-0.0008936178040994669,0.5431080412528067,0.5342314571678655,0.008876584084941186,0.08715507081106201,0.06923962342541065,0.01791544738565136,105108,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,NONOVERLAP_OFFSET_00,xgb_depth3_regularized_v1,logistic_regression_l2,0.5710049740349121,0.5593526976579282,0.011652276376983961,0.5540687147001508,0.5424772396949367,0.01159147500521418,0.6863608983231135,0.6884037281213478,-0.0020428297982342247,0.24661794945605914,0.24762984852270517,-0.0010118990666460326,0.5538303459299007,0.5412718346843247,0.012558511245575943,0.10934096016930021,0.08396086262007814,0.025380097549222075,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,OFFSET_00,xgb_depth3_regularized_v1,logistic_regression_l2,0.5710049740349121,0.5593526976579282,0.011652276376983961,0.5540687147001508,0.5424772396949367,0.01159147500521418,0.6863608983231135,0.6884037281213478,-0.0020428297982342247,0.24661794945605914,0.24762984852270517,-0.0010118990666460326,0.5538303459299007,0.5412718346843247,0.012558511245575943,0.10934096016930021,0.08396086262007814,0.025380097549222075,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,OFFSET_05,xgb_depth3_regularized_v1,logistic_regression_l2,0.5643393659750496,0.5543091057786589,0.01003026019639075,0.5450284861016459,0.5337772293970933,0.011251256704552626,0.6875448302438895,0.6893905724285253,-0.0018457421846358457,0.24720596711141407,0.2481184052099239,-0.0009124380985098268,0.5482361000114169,0.5388743007192602,0.009361799292156636,0.0989196754722541,0.07973940107124894,0.019180274401005157,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,OFFSET_10,xgb_depth3_regularized_v1,logistic_regression_l2,0.5641371213192403,0.5542167657072927,0.009920355611947596,0.5531166322082841,0.5450972014081586,0.00801943080012546,0.68736601776989,0.6891334458357744,-0.0017674280658843688,0.24711915797884434,0.24799523188368258,-0.0008760739048382371,0.5482361000114169,0.5421851809567302,0.0060509190546866876,0.097396958520737,0.08513027449444648,0.012266684026290525,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,OFFSET_15,xgb_depth3_regularized_v1,logistic_regression_l2,0.561968434679829,0.5534604698353642,0.00850796484446481,0.5479457298712707,0.5411417627602682,0.006803967111002507,0.6876866800498083,0.6893768529778171,-0.0016901729280088817,0.24727659376354524,0.2481109301225161,-0.0008343363589708441,0.5448110514898961,0.5401301518438177,0.004680899646078318,0.09015203443815896,0.08067791527397632,0.009474119164182643,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,OFFSET_20,xgb_depth3_regularized_v1,logistic_regression_l2,0.5581193801708997,0.5507224477818511,0.007396932389048594,0.5413340872268408,0.5329746490034495,0.008359438223391358,0.6885264210497988,0.6900329197819474,-0.0015064987321485868,0.24769451530698422,0.2484370127958406,-0.0007424974888563807,0.5404726566959699,0.5357917570498916,0.004680899646078318,0.08282573455623628,0.07333193526211382,0.00949379929412246,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,OFFSET_25,xgb_depth3_regularized_v1,logistic_regression_l2,0.5501854293655672,0.541596345323546,0.0085890840420213,0.5348249451699154,0.5274228718800604,0.007402073289854982,0.6898134351279086,0.6915313032641062,-0.0017178681361975645,0.2483314368907307,0.24918040529127292,-0.000848968400542216,0.5396734787076151,0.5317958671081173,0.007877611599497736,0.08046751932681315,0.06477871116599498,0.015688808160818163,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,OFFSET_30,xgb_depth3_regularized_v1,logistic_regression_l2,0.5586559960056974,0.5510926926598746,0.0075633033458227805,0.551582132224264,0.5453937126542798,0.0061884195699841715,0.6880742522771087,0.6894055301609622,-0.0013312778838534545,0.2474720325440305,0.24813223608673748,-0.0006602035427069886,0.5438977052174906,0.5376184495947026,0.0062792556227879714,0.08776809173492976,0.07508811897410252,0.012679972760827246,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,OFFSET_35,xgb_depth3_regularized_v1,logistic_regression_l2,0.5562297477735911,0.547981672566044,0.008248075207547112,0.5428987122710112,0.5351668369107745,0.007731875360236673,0.6886691751882325,0.6902799687352779,-0.0016107935470454082,0.24776550606416617,0.24856163240525378,-0.0007961263410876107,0.5408151615481219,0.5314533622559653,0.009361799292156636,0.0824101573234689,0.06361684031895715,0.018793317004511756,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,OFFSET_40,xgb_depth3_regularized_v1,logistic_regression_l2,0.5456280546109962,0.5353827576822131,0.010245296928783065,0.5379213105453055,0.5294755328288083,0.008445777716497127,0.6903608593755911,0.6925303122321891,-0.0021694528565979754,0.24860740464868877,0.24967900842286725,-0.0010716037741784756,0.5377326178787533,0.5239182555086197,0.01381436237013356,0.07612874665279132,0.04823549705805113,0.02789324959474019,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,OFFSET_45,xgb_depth3_regularized_v1,logistic_regression_l2,0.5511457008648482,0.5394735099527663,0.011672190912081826,0.5418421930294182,0.5331548608209754,0.008687332208442755,0.6894164958868841,0.6916505059287139,-0.0022340100418297704,0.24813562761885574,0.2492422536335113,-0.001106626014655554,0.5405868249800205,0.5235757506564677,0.017011074323552866,0.0809165794834545,0.046643849996842845,0.034272729486611656,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,OFFSET_50,xgb_depth3_regularized_v1,logistic_regression_l2,0.5490190532016547,0.5402954561784288,0.008723597023225893,0.5342574098872375,0.5253213166223359,0.008936093264901523,0.6899891713367972,0.6917445443304401,-0.001755372993642923,0.24842170110810036,0.2492889799123761,-0.0008672788042757562,0.5362484301860942,0.5280283137344446,0.008220116451649662,0.07422240073988066,0.05767294557742674,0.016549455162453923,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,OFFSET_55,xgb_depth3_regularized_v1,logistic_regression_l2,0.5596617103124077,0.5490775529187014,0.010584157393706328,0.5513667771219655,0.5383827294844148,0.012984047637550677,0.6878796366984395,0.689893659290825,-0.002014022592385478,0.24737538126083264,0.24837074311475835,-0.000995361853925708,0.5427560223769837,0.5361342619020436,0.006621760474940119,0.08555293421700588,0.0721253193234523,0.013427614893553583,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,ALL_MARGINS,xgb_depth3_regularized_v1,logistic_regression_l2,0.5575266968749879,0.5481006022736339,0.009426094601354018,0.544316110761669,0.5355255718510368,0.008790538910632195,0.6884739894439552,0.6902811119239939,-0.0018071224800386698,0.247668606146021,0.24856222395012045,-0.0008936178040994669,0.5431080412528067,0.5342314571678655,0.008876584084941186,0.08715507081106201,0.06923962342541065,0.01791544738565136,105108,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,ABS_RETURN_GE_1BPS,xgb_depth3_regularized_v1,logistic_regression_l2,0.5590655826734017,0.5495598193767175,0.009505763296684178,0.5458125556006654,0.5365965036364035,0.009216051964261895,0.6882129539996277,0.6900233797953533,-0.0018104257957256564,0.2475389588543434,0.24843403301070294,-0.0008950741563595321,0.5442485208254135,0.5353296098098274,0.008918911015586173,0.08940666372119616,0.07140308835284526,0.0180035753683509,102591,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,ABS_RETURN_GE_2_5BPS,xgb_depth3_regularized_v1,logistic_regression_l2,0.5614178975797609,0.5515881513515828,0.009829746228178116,0.5476053293471872,0.5381999818841079,0.009405347463079305,0.687844044822145,0.6896704748309356,-0.0018264300087905694,0.24735548269188354,0.24825885958715518,-0.0009033768952716459,0.5460415781057064,0.5367199044553754,0.009321673650330986,0.09306721453377476,0.07423561384856167,0.018831600685213085,98802,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,ABS_RETURN_GE_5BPS,xgb_depth3_regularized_v1,logistic_regression_l2,0.5633986435660508,0.5532713291346559,0.010127314431394918,0.5485526404511856,0.5389010608539359,0.009651579597249715,0.6875566067450692,0.6894159749283457,-0.0018593681832764775,0.2472123300254923,0.2481321310988745,-0.0009198010733821871,0.5474215222416662,0.5381316568366928,0.009289865404973341,0.09602842960896289,0.07724852402291342,0.018779905586049472,92574,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2022,ABS_RETURN_GE_10BPS,xgb_depth3_regularized_v1,logistic_regression_l2,0.5657564036094707,0.555275239485684,0.010481164123786635,0.5506182456682317,0.5403369483446436,0.010281297323588068,0.687185274328759,0.6891169894416934,-0.00193171511293444,0.24702763270127373,0.24798263365940387,-0.0009550009581301422,0.5488456024126168,0.5399218865872348,0.008923715825381984,0.09897316497989761,0.08088415030611615,0.01808901467378146,80908,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2023,DENSE,xgb_depth3_regularized_v1,logistic_regression_l2,0.5507578224542058,0.5406477618939706,0.010110060560235223,0.5434951757600792,0.5374137384908937,0.00608143726918553,0.6897617252244398,0.6914390136448743,-0.001677288420434464,0.2483005140744488,0.24913537582717937,-0.0008348617527305646,0.5397117069083708,0.5310191179830909,0.00869258892527991,0.07854036034331736,0.06038223485099779,0.01815812549231957,105032,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2023,NONOVERLAP_OFFSET_00,xgb_depth3_regularized_v1,logistic_regression_l2,0.570247794847488,0.5567203272151343,0.013527467632353685,0.567022774966639,0.5585261466404877,0.008496628326151279,0.6854933595775135,0.6879093733379453,-0.0024160137604318788,0.24618857699244528,0.24739214241154167,-0.0012035654190963863,0.5528390266194447,0.5406146464069462,0.012224380212498498,0.10396319976985308,0.07722552471517044,0.026737675054682636,8753,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2023,OFFSET_00,xgb_depth3_regularized_v1,logistic_regression_l2,0.570247794847488,0.5567203272151343,0.013527467632353685,0.567022774966639,0.5585261466404877,0.008496628326151279,0.6854933595775135,0.6879093733379453,-0.0024160137604318788,0.24618857699244528,0.24739214241154167,-0.0012035654190963863,0.5528390266194447,0.5406146464069462,0.012224380212498498,0.10396319976985308,0.07722552471517044,0.026737675054682636,8753,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2023,OFFSET_05,xgb_depth3_regularized_v1,logistic_regression_l2,0.5570294573206205,0.5450367798732678,0.011992677447352662,0.550501751379943,0.539641165638729,0.010860585741213957,0.6883355220535129,0.6905840317782103,-0.0022485097246973673,0.24759436930716805,0.248708597020601,-0.001114227713432947,0.5490688906660574,0.5377584828058951,0.011310407860162242,0.09719241750804015,0.07388736314516985,0.02330505436287031,8753,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2023,OFFSET_10,xgb_depth3_regularized_v1,logistic_regression_l2,0.5569641884556478,0.5439055518102639,0.01305863664538387,0.5479896203837873,0.5378994121396212,0.010090208244166066,0.6885737706767592,0.6910124819776656,-0.0024387113009064487,0.2477112915443477,0.2489185300299121,-0.0012072384855643936,0.54529875471267,0.5377584828058951,0.007540271906774865,0.08976772140013625,0.07426574848815772,0.015501972911978537,8753,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2023,OFFSET_15,xgb_depth3_regularized_v1,logistic_regression_l2,0.5487999394357078,0.5359280433556795,0.012871896080028367,0.540053382233727,0.526685620038667,0.013367762195059973,0.6903115501588448,0.6927865358468238,-0.002474985687978992,0.24857485440636923,0.24979774335631338,-0.0012228889499441564,0.5385582086141895,0.526905061121901,0.011653147492288407,0.07693713808962395,0.05391969300741431,0.02301744508220964,8753,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2023,OFFSET_20,xgb_depth3_regularized_v1,logistic_regression_l2,0.5444271209167151,0.5358948425897014,0.008532278327013643,0.53692392799421,0.5316834395559024,0.0052404884383076,0.6911102602711787,0.692521688138808,-0.0014114278676292669,0.2489688895341343,0.2496710319556757,-0.0007021424215414018,0.5318176625157089,0.5259910887695647,0.005826573746144259,0.06302852700062352,0.051072751062199,0.011955775938424514,8753,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2023,OFFSET_25,xgb_depth3_regularized_v1,logistic_regression_l2,0.5397307217388354,0.5313400215631453,0.008390700175690102,0.5269637422929734,0.5221742171250463,0.004789525167927078,0.6923005306987445,0.6935560897753442,-0.0012555590765996882,0.24955291461406012,0.25017784384085595,-0.0006249292267958284,0.5343310864846338,0.5278190334742374,0.006512053010396368,0.06839647025325854,0.0557869835269907,0.01260948672626784,8753,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2023,OFFSET_30,xgb_depth3_regularized_v1,logistic_regression_l2,0.5425712039668622,0.5341815281438816,0.008389675822980558,0.5346636857505729,0.5344040072080395,0.0002596785425333925,0.6915115722675141,0.6923577176552398,-0.0008461453877256497,0.2491647344430616,0.24959466432822383,-0.0004299298851622446,0.5334171141322975,0.5246201302410602,0.008796983891237287,0.06587240067723289,0.04722580913715547,0.018646591540077424,8753,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2023,OFFSET_35,xgb_depth3_regularized_v1,logistic_regression_l2,0.5447128090368251,0.5380984291614701,0.006614379875354959,0.5376696542426697,0.5375255622440424,0.00014409199862730482,0.6910229594886532,0.6918189944422386,-0.0007960349535853783,0.24892507408668826,0.2493285945453886,-0.00040352045870034603,0.5342168399405918,0.5277047869301954,0.006512053010396368,0.0678203082004841,0.05446930243524647,0.01335100576523763,8753,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_logistic_regression_l2,fold_2023,OFFSET_40,xgb_depth3_regularized_v1,logistic_regression_l2,0.545719366729418,0.5379626867604679,0.007756679968950131,0.5380948316921206,0.532163970975334,0.005930860716786612,0.6907968912573087,0.69229479281255,-0.001497901555241321,0.2488155381768695,0.24955941496084355,-0.0007438767839740568,0.5382769652650823,0.5271937842778793,0.011083180987202956,0.0762885344686169,0.05430248122214905,0.02198605324646785,8752,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
