model_name,subset_name,summary_type,fold_name,sample_count,positive_count,negative_count,positive_ratio,accuracy,balanced_accuracy,roc_auc,roc_auc_missing_reason,average_precision,pr_auc_lift_vs_positive_ratio,mcc,precision,recall,f1,specificity,negative_predictive_value,log_loss,brier_score,tn,fp,fn,tp,mean_predicted_probability,predicted_positive_ratio
prior_baseline,OFFSET_30,pooled,,43733.0,22343.0,21390.0,0.5108956623144993,0.5108956623144993,0.5,0.5006266896639764,,0.5113386702954421,1.0008671202627477,0.0,0.5108956623144993,1.0,0.6762818572552818,0.0,,0.692917988273217,0.24988541076617873,0.0,21390.0,0.0,22343.0,0.5117078952898606,1.0
prior_baseline,OFFSET_30,fold_macro_mean,,8746.6,4468.6,4278.0,0.5108995961620029,0.5108995961620029,0.5,0.5,,0.5108995961620029,1.0,0.0,0.5108995961620029,1.0,0.6762645095313898,0.0,,0.6929177816093663,0.24988530745465348,0.0,4278.0,0.0,4468.6,0.5117121358812886,1.0
prior_baseline,OFFSET_30,fold_macro_std,,27.808272150566996,57.00263151820274,63.09912836165013,0.006699490414332108,0.006699490414332108,0.0,0.0,,0.006699490414332108,0.0,0.0,0.006699490414332108,0.0,0.005862045362774413,0.0,,0.0003269189592390239,0.00016342615905425215,0.0,63.09912836165013,0.0,57.00263151820274,0.0019799779109983357,0.0
prior_baseline,OFFSET_30,best_fold_by_roc_auc,fold_2020,8724.0,4540.0,4184.0,0.5204034846400734,0.5204034846400734,0.5,0.5,,0.5204034846400734,1.0,0.0,0.5204034846400734,1.0,0.6845597104945718,0.0,,0.6924356065879694,0.2496442716677218,0.0,4184.0,0.0,4540.0,0.5126205640327788,1.0
prior_baseline,OFFSET_30,worst_fold_by_roc_auc,fold_2020,8724.0,4540.0,4184.0,0.5204034846400734,0.5204034846400734,0.5,0.5,,0.5204034846400734,1.0,0.0,0.5204034846400734,1.0,0.6845597104945718,0.0,,0.6924356065879694,0.2496442716677218,0.0,4184.0,0.0,4540.0,0.5126205640327788,1.0
prior_baseline,OFFSET_35,pooled,,43732.0,22193.0,21539.0,0.5074773621146986,0.5074773621146986,0.5,0.5001972364772541,,0.5073619494547972,0.999772575747181,0.0,0.5074773621146986,1.0,0.673280242700038,0.0,,0.693082325378345,0.24996756223679487,0.0,21539.0,0.0,22193.0,0.5117078390548885,1.0
prior_baseline,OFFSET_35,fold_macro_mean,,8746.4,4438.6,4307.8,0.5074810167708254,0.5074810167708254,0.5,0.5,,0.5074810167708254,1.0,0.0,0.5074810167708254,1.0,0.6732561776726799,0.0,,0.693082212186333,0.24996750563675954,0.0,4307.8,0.0,4438.6,0.5117121358812886,1.0
prior_baseline,OFFSET_35,fold_macro_std,,28.10338057956729,65.72898903832312,70.75097172477562,0.007654406583032042,0.007654406583032042,0.0,0.0,,0.007654406583032042,0.0,0.0,0.007654406583032042,0.0,0.006716165369611324,0.0,,0.00039034752216205874,0.00019513038412656986,0.0,70.75097172477562,0.0,65.72898903832312,0.00197997791099837,0.0
prior_baseline,OFFSET_35,best_fold_by_roc_auc,fold_2020,8724.0,4531.0,4193.0,0.5193718477762495,0.5193718477762495,0.5,0.5,,0.5193718477762495,1.0,0.0,0.5193718477762495,1.0,0.6836665409279518,0.0,,0.6924876970087651,0.24967031134591874,0.0,4193.0,0.0,4531.0,0.5126205640327788,1.0
prior_baseline,OFFSET_35,worst_fold_by_roc_auc,fold_2020,8724.0,4531.0,4193.0,0.5193718477762495,0.5193718477762495,0.5,0.5,,0.5193718477762495,1.0,0.0,0.5193718477762495,1.0,0.6836665409279518,0.0,,0.6924876970087651,0.24967031134591874,0.0,4193.0,0.0,4531.0,0.5126205640327788,1.0
prior_baseline,OFFSET_40,pooled,,43730.0,22226.0,21504.0,0.5082552023782301,0.5082552023782301,0.5,0.5035280184009343,,0.5106043925919821,1.004622068210536,0.0,0.5082552023782301,1.0,0.6739644611559221,0.0,,0.6930242730879969,0.24993854599971574,0.0,21504.0,0.0,22226.0,0.5117078594561778,1.0
prior_baseline,OFFSET_40,fold_macro_mean,,8746.0,4445.2,4300.8,0.5082663442264905,0.5082663442264905,0.5,0.5,,0.5082663442264905,1.0,0.0,0.5082663442264905,1.0,0.6739495640268783,0.0,,0.6930237676702835,0.24993829333465553,0.0,4300.8,0.0,4445.2,0.5117121358812886,1.0
prior_baseline,OFFSET_40,fold_macro_std,,28.24889378365107,56.33560153224602,72.716573076569,0.007282333596830852,0.007282333596830852,0.0,0.0,,0.007282333596830852,0.0,0.0,0.007282333596830852,0.0,0.006392800018344164,0.0,,0.00034954219738044765,0.00017473675524556126,0.0,72.716573076569,0.0,56.33560153224602,0.001979977910998383,0.0
prior_baseline,OFFSET_40,best_fold_by_roc_auc,fold_2020,8723.0,4525.0,4198.0,0.5187435515304368,0.5187435515304368,0.5,0.5,,0.5187435515304368,1.0,0.0,0.5187435515304368,1.0,0.6831219806763286,0.0,,0.6925194215593082,0.2496861702519224,0.0,4198.0,0.0,4525.0,0.5126205640327789,1.0
prior_baseline,OFFSET_40,worst_fold_by_roc_auc,fold_2020,8723.0,4525.0,4198.0,0.5187435515304368,0.5187435515304368,0.5,0.5,,0.5187435515304368,1.0,0.0,0.5187435515304368,1.0,0.6831219806763286,0.0,,0.6925194215593082,0.2496861702519224,0.0,4198.0,0.0,4525.0,0.5126205640327789,1.0
prior_baseline,OFFSET_45,pooled,,43731.0,22174.0,21557.0,0.5070544922366285,0.5070544922366285,0.5,0.5010936079950541,,0.5074331428303649,1.0007467650904072,0.0,0.5070544922366285,1.0,0.6729079735983613,0.0,,0.6930958511343274,0.24997432495104477,0.0,21557.0,0.0,22174.0,0.5117079156932551,1.0
prior_baseline,OFFSET_45,fold_macro_mean,,8746.2,4434.8,4311.4,0.5070599687757988,0.5070599687757988,0.5,0.5,,0.5070599687757988,1.0,0.0,0.5070599687757988,1.0,0.6729054402874332,0.0,,0.6930956922855124,0.24997424552256325,0.0,4311.4,0.0,4434.8,0.5117121358812886,1.0
