open_time,first_trade_time,last_trade_time,minute_first_offset_ms,minute_last_offset_ms,covered_duration_ms,has_trade_in_first_1s,has_trade_in_first_5s,has_trade_in_last_1s,has_trade_in_last_5s,agg_trade_count,first_agg_trade_id,last_agg_trade_id,agg_base_volume,agg_quote_volume,agg_active_buy_base_volume,agg_active_sell_base_volume,agg_active_buy_quote_volume,agg_active_sell_quote_volume,active_buy_base_ratio,active_buy_quote_ratio,trade_flow_imbalance_base,trade_flow_imbalance_quote,first_trade_price,last_trade_price,trade_high,trade_low,trade_vwap,active_buy_vwap,active_sell_vwap,trade_price_std_volume_weighted,trade_price_range_ratio,mean_trade_base_size,median_trade_base_size,p90_trade_base_size,p99_trade_base_size,max_trade_base_size,mean_trade_quote_size,median_trade_quote_size,p90_trade_quote_size,p99_trade_quote_size,max_trade_quote_size,vwap_first_1s,vwap_first_2s,vwap_first_5s,vwap_first_10s,vwap_last_1s,vwap_last_5s,first_1s_trade_count,first_5s_trade_count,first_10s_trade_count,last_1s_trade_count,last_5s_trade_count,internal_missing_agg_trade_id_count,id_gap_event_count,maximum_internal_id_gap,has_internal_id_gap,cross_minute_missing_agg_trade_id_count,cross_minute_id_gap_event_count,maximum_cross_minute_id_gap,has_any_id_gap,is_file_first_minute,is_file_last_minute,is_boundary_partial_minute,kline_open,kline_high,kline_low,kline_close,kline_base_volume,kline_quote_volume,kline_number_of_trades,kline_taker_buy_base_volume,kline_taker_buy_quote_volume,kline_continuity_segment_id,join_status,kline_vwap,base_volume_abs_error,base_volume_relative_error,base_volume_signed_relative_error,quote_volume_abs_error,quote_volume_relative_error,quote_volume_signed_relative_error,active_buy_base_abs_error,active_buy_base_relative_error,active_buy_quote_abs_error,active_buy_quote_relative_error,agg_to_kline_trade_count_ratio,trade_count_difference,first_price_vs_open_relative_error,last_price_vs_close_relative_error,high_relative_error,low_relative_error,agg_vwap_vs_kline_vwap_relative_error,first_price_minus_open_bps,last_price_minus_close_bps,agg_vwap_minus_kline_vwap_bps,high_minus_kline_high_bps,low_minus_kline_low_bps,vwap_first_1s_minus_open_bps,vwap_first_5s_minus_open_bps,vwap_first_10s_minus_open_bps,vwap_last_5s_minus_close_bps,max_abs_price_error_bps,volume_match_good,volume_match_warning,volume_match_severe,price_match_good,price_match_warning,price_match_severe,is_reliable_overlap_minute,open_time_utc
1662237420000,1662237420003,1662237479998,3,59998,59995,True,True,True,True,1747,1497927961,1497929754,83.26449,1639773.6125464,42.39745,40.86704,834948.8444277,804824.7681187,0.5091900520858291,0.5091854375745871,0.018380104171658248,0.018370875149174057,19700.03,19694.36,19701.36,19687.77,19693.55258822098,19693.3741163136,19693.737743636437,2.8321698174613337,0.0006900735628638449,0.04766141385231826,0.01052,0.1,0.6058845999999971,1.96087,938.6225601295936,207.2011836,1969.5990000000002,11933.455046049943,38621.98182449999,19700.780896499622,19700.317084468374,19700.407046251643,19700.043816696925,19695.577480865155,19695.573345281326,37,79,173,44,176,47,1,47,True,0,0,0,True,False,False,False,19700.03,19701.36,19686.96,19694.36,87.54912,1724129.9019848,1998,42.39745,834948.8444277,33,both,19693.28648859977,4.284630000000007,0.048939726635744675,-0.048939726635744675,84356.28943839995,0.04892687571933524,-0.04892687571933524,0.0,0.0,0.0,0.0,0.8743743743743744,-251,0.0,0.0,0.0,4.11439856636733e-05,1.3512199772485117e-05,0.0,0.0,0.13512199772485117,0.0,0.41143985663673305,0.38116515539478635,0.1913937449049876,0.007013541058754394,0.6160876927836287,0.41143985663673305,False,True,False,True,False,False,False,2022-09-03T20:37:00+00:00
1662197520000,1662197520001,1662197579996,1,59996,59995,True,True,True,True,2880,1496327186,1496330082,151.23513,2995104.3375329,87.2463,63.98883,1727875.0384897,1267229.2990432,0.5768917578872053,0.5768997816994147,0.15378351577441038,0.1537995633988294,19797.24,19802.95,19810.0,19796.64,19804.28976741647,19804.565219266606,19803.914199450122,2.716030514622933,0.0006746013190526769,0.05251219791666666,0.011065,0.10993699999999999,0.6680686000000009,7.39435,1039.9667838655903,219.13834215,2177.14394863,13229.800026030018,146437.7074,19797.94511779396,19797.671756468168,19798.781773518465,19799.481610498486,19803.868834577974,19807.0416403948,68,248,403,206,412,17,2,14,True,0,0,0,True,False,False,False,19797.24,19810.81,19796.64,19802.95,152.60607,3022262.6788426,3382,88.61724,1755033.3797994,33,both,19804.341195881658,1.3709399999999903,0.008983522084016647,-0.008983522084016647,27158.34130970016,0.008986095583227289,-0.008986095583227289,1.3709399999999903,0.015470353172813669,27158.34130969993,0.015474544029928435,0.8515671200473093,-502,0.0,0.0,4.088676838560915e-05,0.0,2.5968278711485224e-06,0.0,0.0,-0.025968278711485226,-0.4088676838560915,0.0,0.3561697458622868,0.778782051671719,1.1322843479616747,2.0661772083449534,0.4088676838560915,True,False,False,True,False,False,True,2022-09-03T09:32:00+00:00
1662255240000,1662255240000,1662255299996,0,59996,59996,True,True,True,True,1394,1498397972,1498399384,74.60233,1478633.8416603,52.60763,21.9947,1042680.9198076,435952.9218527,0.7051740877262145,0.7051650587388251,0.4103481754524289,0.41033011747765,19816.36,19823.91,19825.99,19814.7,19820.209927227475,19819.956150991784,19820.816917380096,3.2285453670398696,0.0005696206065149463,0.05351673601147776,0.01,0.1,0.5742433999999961,8.76161,1060.7129423675035,198.16,1982.0,11384.288057947922,173629.26345049997,19815.114619088745,19815.353118330473,19815.70014532881,19815.69906175907,19824.34757821402,19824.18964061781,44,85,143,65,337,19,1,19,True,0,0,0,True,False,False,False,19816.36,19825.99,19813.92,19823.91,77.57527,1537541.9311514,1622,52.60763,1042680.9198076,33,both,19820.00102805185,2.9729400000000084,0.038323295555400684,-0.038323295555400684,58908.08949110005,0.03831315965931822,-0.03831315965931822,0.0,0.0,0.0,0.0,0.8594327990135635,-228,0.0,0.0,0.0,3.936626371775368e-05,1.0539816588751755e-05,0.0,0.0,0.10539816588751755,0.0,0.3936626371775368,-0.6284609843865268,-0.33298480204753045,-0.33353160768661916,0.1410622918533686,0.3936626371775368,False,True,False,True,False,False,False,2022-09-04T01:34:00+00:00
1662154560000,1662154560001,1662154619999,1,59999,59998,True,True,True,True,1099,1494668762,1494669890,31.88303,637018.0968237,14.10184,17.78119,281779.7592224,355238.3376013,0.4422992419478324,0.44234184339096555,-0.1154015161043351,-0.11531631321806894,19981.43,19975.38,19984.67,19974.16,19979.84811430093,19981.772536236407,19978.32190091327,2.851975878708476,0.0005260300248466695,0.029010946314831667,0.00736,0.08189,0.3148031999999999,0.93354,579.634301022475,147.0760576,1636.40787,6289.162288031997,18653.5855224,19980.239142627623,19980.33732747748,19980.76775662252,19981.550608314734,19975.80432403759,19976.168248556456,44,157,280,42,77,30,1,30,True,0,0,0,True,False,False,False,19981.43,19984.99,19974.16,19975.38,37.65376,752344.5724081,1243,19.87257,397106.2348068,33,both,19980.59615847395,5.770729999999997,0.15325773574803678,-0.15325773574803678,115326.4755844,0.15328943653472998,-0.15328943653472998,5.77073,0.29038669885173385,115326.4755844,0.2904171868278739,0.8841512469831054,-144,0.0,0.0,1.601201701894006e-05,0.0,3.743853121726391e-05,0.0,0.0,-0.37438531217263915,-0.1601201701894006,0.0,-0.595982055527382,-0.33142942095694433,0.06036020181415686,0.3946100431907045,0.37438531217263915,False,False,True,True,False,False,False,2022-09-02T21:36:00+00:00
1662292740000,1662292740000,1662292799999,0,59999,59999,True,True,True,True,8936,1499741257,1499750260,506.2266,10039686.337929,306.58454,199.64206,6080137.2715805,3959549.0663485,0.6056270847877215,0.6056102817286539,0.21125416957544313,0.2112205634573079,19813.11,19850.79,19852.92,19811.69,19832.395883442314,19831.845635727423,19833.24088295072,11.26411846685138,0.0020789217925213815,0.05665024619516562,0.01512,0.10687,0.6780259999999984,18.99025,1123.5101094369963,299.96387725,2118.7287423,13446.978656099971,376386.755,19812.47429351092,19812.48413222044,19813.274691343282,19814.18280249082,19848.128032136778,19847.833208119646,126,359,731,238,824,68,4,63,True,0,0,0,True,False,False,False,19813.11,19852.92,19811.69,19850.79,528.60351,10483847.0926523,10831,328.4169,6513502.6862814,33,both,19833.101548365237,22.37691000000001,0.04233212526341342,-0.04233212526341342,444160.75472330116,0.04236619923945622,-0.04236619923945622,21.832359999999994,0.06647757773732105,433365.4147009002,0.06653339003200923,0.8250392392207553,-1895,0.0,0.0,0.0,0.0,3.558015982536155e-05,0.0,0.0,-0.3558015982536155,0.0,0.0,-0.3208514408287714,0.08312240899154509,0.5414609270429137,-1.4895084177279658,0.3558015982536155,False,True,False,True,False,False,False,2022-09-04T11:59:00+00:00
1662079440000,1662079440000,1662079499999,0,59999,59999,True,True,True,True,1753,1490042493,1490044253,83.98114,1685378.8529875,45.53646,38.44468,913885.0699946,771493.7829929,0.5422224561371756,0.5422431095386351,0.08444491227435112,0.08448621907727005,20073.64,20066.96,20076.01,20062.71,20068.539829150926,20069.304245314634,20067.63440332707,3.1805886062605815,0.0006627288339473564,0.047907096406160865,0.0113,0.10099999999999998,0.5050588000000003,0.99748,961.4254723260125,226.818798,2027.5256684799995,10134.915747132003,20022.5856116,20073.802383101916,20073.32745609939,20073.349343430007,20072.005994322713,20066.180070577146,20066.91735003859,61,125,274,87,168,8,1,8,True,0,0,0,True,False,False,False,20073.64,20076.58,20062.71,20066.96,84.47681,1695330.1613391,2066,46.03213,923836.3783462,33,both,20068.586412520785,0.49567000000000405,0.005867527431492785,-0.005867527431492785,9951.308351600077,0.005869835020064635,-0.005869835020064635,0.49567000000000405,0.01076791362902399,9951.30835159996,0.01077172168670629,0.8484995159728945,-313,0.0,0.0,2.8391289751708053e-05,0.0,2.3212083253189692e-06,0.0,0.0,-0.023212083253189693,-0.28391289751708054,0.0,0.08089370035376253,-0.144795149256577,-0.8140056697669386,-0.021253822904781252,0.28391289751708054,True,False,False,True,False,False,True,2022-09-02T00:44:00+00:00
1662139440000,1662139440000,1662139499999,0,59999,59999,True,True,True,True,10673,1493689084,1493699812,495.33878,9867615.8584208,237.07482,258.26396,4723277.9846666,5144337.8737542,0.4786114666814498,0.4786645581299014,-0.04277706663710039,-0.04267088374019715,19933.37,19923.28,19946.25,19892.88,19920.943517527136,19923.15330943455,19918.91502691355,12.79819655668375,0.002679089971468581,0.0464104544176895,0.01413,0.10054,0.5084368000000007,2.48514,924.5400410775602,281.53246720000004,2002.7462755200002,10125.268502496025,49519.7361,19935.281816971845,19933.1563287012,19934.92280151258,19936.993559684255,19925.157168222395,19922.219223884993,173,972,1868,174,644,56,5,34,True,0,0,0,True,False,False,False,19933.37,19946.25,19892.88,19923.28,506.24201,10084545.2510585,12200,237.48643,4731476.4420052,33,both,19920.403782883408,10.903230000000008,0.021537584366022898,-0.021537584366022898,216929.39263769984,0.021511073354044435,-0.021511073354044435,0.41161000000002446,0.0017331937660607574,8198.45733860042,0.0017327482106464663,0.8748360655737705,-1527,0.0,0.0,0.0,0.0,2.7094563424027413e-05,0.0,0.0,0.2709456342402741,0.0,0.0,0.9591037400328383,0.7789959814030124,1.8178359626376168,-0.5324304607503709,0.2709456342402741,False,True,False,True,False,False,False,2022-09-02T17:24:00+00:00
1662113520000,1662113520000,1662113579999,0,59999,59999,True,True,True,True,2911,1491594385,1491597329,116.24081,2341496.8509678002,58.32488,57.91593,1174884.4706681,1166612.3802997,0.5017590637917957,0.501766410739562,0.003518127583591316,0.003532821479123933,20146.63,20150.7,20152.56,20135.92,20143.500814970237,20143.79576379926,20143.20378347891,4.566618791239911,0.0008260728933292741,0.03993157334249399,0.01381,0.07637,0.4407900000000024,2.62445,804.3616801675714,278.1915401,1538.2407214999998,8878.207654020049,52851.436545,20145.756549155936,20145.644546580625,20143.313677937123,20141.091582136032,20150.842363398107,20149.414474713878,86,440,712,113,262,34,1,34,True,0,0,0,True,False,False,False,20146.63,20152.56,20135.92,20150.7,125.40702,2526197.3836962,3383,67.49109,1359585.0033965,33,both,20143.987024778995,9.166210000000007,0.0730916817894246,-0.0730916817894246,184700.53272839962,0.07311405431754325,-0.07311405431754325,9.16621,0.13581363110300929,184700.53272839985,0.13585066933438003,0.8604788649127993,-472,0.0,0.0,0.0,0.0,2.4136721700612948e-05,0.0,0.0,-0.24136721700612948,0.0,0.0,-0.4335468731320282,-1.6460927027883019,-2.7490542408178382,-0.6379556472592615,0.24136721700612948,False,False,True,True,False,False,False,2022-09-02T10:12:00+00:00
1662132060000,1662132060000,1662132119999,0,59999,59999,True,True,True,True,4580,1493102324,1493106952,268.40762,5460641.2271198,141.10426,127.30336,2870971.8718088,2589669.355311,0.5257088453748072,0.5257572787515078,0.05141769074961438,0.051514557503015514,20349.82,20333.68,20359.73,20329.4,20344.583462719125,20346.457802257704,20342.5059268742,8.965492633947392,0.0014908144988850214,0.058604283842794765,0.01517,0.11734800000000009,0.6500003000000004,11.46239,1192.27974391262,308.4655664,2388.000687240002,13227.745306910007,233281.30041709996,20349.9035967313,20349.546240767715,20351.470902153807,20353.125077624813,20334.141672369795,20333.405433277087,68,280,485,96,283,49,1,49,True,0,0,0,True,False,False,False,20349.82,20359.73,20328.91,20333.68,272.22826,5538315.1361274,5279,141.10426,2870971.8718088,33,both,20344.379882262776,3.820639999999969,0.01403469279787473,-0.01403469279787473,77673.90900760051,0.014024826521864021,-0.014024826521864021,0.0,0.0,0.0,0.0,0.8675885584390983,-699,0.0,0.0,0.0,2.410360417757768e-05,1.0006717212687893e-05,0.0,0.0,0.10006717212687893,0.0,0.2410360417757768,0.04107983819985718,0.811261305410904,1.6241311347288767,-0.13503051238818184,0.2410360417757768,False,True,False,True,False,False,False,2022-09-02T15:21:00+00:00
1662147120000,1662147120003,1662147179999,3,59999,59996,True,True,True,True,4998,1494371302,1494376362,218.34935,4328672.5692022,99.24103,119.10832,1967428.9766474,2361243.5925548,0.4545057267172996,0.45451092573860563,-0.09098854656540087,-0.09097814852278895,19843.4,19814.9,19848.25,19810.0,19824.52692990476,19824.75369962807,19824.337985413615,10.192472212793097,0.0019294281339092593,0.04368734493797519,0.01373,0.0978310000000001,0.5106404999999999,4.41965,866.0809462189275,272.1255279,1939.1866318900027,10125.063352700998,87632.8202,19839.586475257267,19839.62223313482,19840.04412971769,19841.201312361976,19814.22089994953,19814.933430869318,171,338,506,85,698,63,4,55,True,0,0,0,True,False,False,False,19843.4,19848.25,19810.0,19814.9,226.48339,4489819.1063163,5673,99.72884,1977097.2035131,33,both,19824.054674898234,8.134040000000027,0.0359145101104325,-0.0359145101104325,161146.53711410053,0.0358915433558111,-0.0358915433558111,0.4878100000000103,0.004891363421052629,9668.22686569998,0.0048901120534289,0.8810153358011634,-675,0.0,0.0,0.0,0.0,2.382232163257212e-05,0.0,0.0,0.23822321632572122,0.0,0.0,-1.9218101448010136,-1.6911770575154492,-1.1080196125790684,0.01687158114164698,0.23822321632572122,False,True,False,True,False,False,False,2022-09-02T19:32:00+00:00
1662226920000,1662226920001,1662226979999,1,59999,59998,True,True,True,True,2356,1497479328,1497481718,96.15057,1903388.2868489001,49.37232,46.77825,977386.2011437,926002.0857052,0.513489623618456,0.513498064423725,0.026979247236911877,0.02699612884745002,19791.33,19799.42,19800.91,19790.19,19795.912669565038,19796.238077199938,19795.569216573942,3.1615907881179046,0.0005415259290612292,0.040810938030560275,0.00892,0.095695,0.684157499999999,2.02577,807.8897652160017,176.561142,1894.39970585,13542.982733519979,40110.246,19791.622587060036,19791.656511727324,19792.357958911773,19792.474510328422,19799.61752605878,19799.435221902608,88,341,428,51,155,35,1,35,True,0,0,0,True,False,False,False,19791.33,19800.91,19789.73,19799.42,102.46288,2028312.0029539,2672,49.37232,977386.2011437,33,both,19795.578681312687,6.3123099999999965,0.06160582251835979,-0.06160582251835979,124923.71610499988,0.061589990062213905,-0.061589990062213905,0.0,0.0,0.0,0.0,0.8817365269461078,-316,0.0,0.0,0.0,2.3244379786845344e-05,1.6871861021462656e-05,0.0,0.0,0.16871861021462656,0.0,0.23244379786845343,0.1478359766796059,0.5193986011909448,0.5782887397766788,0.007688054806394653,0.23244379786845343,False,False,True,True,False,False,False,2022-09-03T17:42:00+00:00
1662152520000,1662152520002,1662152579999,2,59999,59997,True,True,True,True,2080,1494623114,1494625203,87.19002,1739911.1930713,43.70209,43.48793,872145.863246,867765.3298253,0.5012281222093996,0.5012588382206358,0.0024562444187993036,0.0025176764412713835,19958.07,19963.41,19964.16,19947.84,19955.39389796332,19956.616794437065,19954.16497923217,4.671157373536403,0.0008178239970329704,0.041918278846153845,0.01061,0.08,0.5010763,2.73385,836.4957658996634,211.7102424,1596.4616800000003,9999.382769037,54540.307499999995,19958.030642646583,19958.034026848323,19958.377799380356,19958.759513333367,19962.597162856062,19961.88065261122,97,163,297,41,130,10,1,10,True,0,0,0,True,False,False,False,19958.07,19964.61,19947.84,19963.41,90.59583,1807906.2488121,2315,47.1079,940140.9189868,33,both,19955.73360067566,3.4058100000000024,0.03759345214895655,-0.03759345214895655,67995.05574079999,0.03760983501521537,-0.03760983501521537,3.4058100000000024,0.07229806465582211,67995.05574079999,0.0723243232664301,0.8984881209503239,-235,0.0,0.0,2.2539884325350085e-05,0.0,1.7022812547853513e-05,0.0,0.0,-0.17022812547853514,-0.22539884325350085,0.0,-0.01972001972964447,0.15422301873693217,0.3454809675321103,-0.7660752290212793,0.22539884325350085,False,True,False,True,False,False,False,2022-09-02T21:02:00+00:00
1662196560000,1662196560000,1662196619999,0,59999,59999,True,True,True,True,2470,1496288169,1496290687,93.0699,1840135.7161176,51.95418,41.11572,1027233.9478175,812901.7683001,0.5582275257628944,0.5582381445129514,0.11645505152578865,0.11647628902590268,19775.73,19771.56,19776.62,19767.39,19771.545001311915,19771.921100814216,19771.069758722453,1.8856549156377567,0.00046683251103477844,0.03768012145748988,0.009965,0.08966099999999998,0.49234329999999993,2.14075,744.9942170516599,197.0057101,1772.4426436199997,9734.022701487,42319.2237075,19775.938652019846,19775.261147514964,19774.83181327896,19772.39978820523,19771.221752517147,19771.46792067961,67,314,734,44,181,49,1,49,True,0,0,0,True,False,False,False,19775.73,19776.62,19766.95,19771.56,97.23502,1922474.7849165,2969,51.95418,1027233.9478175,33,both,19771.42376189669,4.165120000000002,0.042835595652677416,-0.042835595652677416,82339.06879890012,0.042829726269973625,-0.042829726269973625,0.0,0.0,0.0,0.0,0.8319299427416639,-499,0.0,0.0,0.0,2.2259377395030105e-05,6.13205283971811e-06,0.0,0.0,0.0613205283971811,0.0,0.22259377395030105,0.10550913662673408,-0.4541863794856905,-1.6839893115287374,-0.04657160102255412,0.22259377395030105,False,True,False,True,False,False,False,2022-09-03T09:16:00+00:00
1662138240000,1662138240000,1662138299999,0,59999,59999,True,True,True,True,4783,1493564980,1493569771,244.91376,4922143.3341641,112.98382,131.92994,2270692.1050051,2651451.229159,0.4613208339131292,0.4613218167062416,-0.07735833217374145,-0.07735636658751673,20097.95,20099.49,20105.53,20089.91,20097.455260023366,20097.49807543328,20097.418593224556,3.0293178299376473,0.0007772128260969106,0.05120505122308175,0.01243,0.1,0.5789796000000029,9.98593,1029.09122604309,249.80732590000002,2010.1236000000001,11635.353876228059,200694.225361,20101.571957535118,20101.55030354309,20099.87359403352,20100.73713497146,20098.79332597086,20097.46765865916,158,692,1102,97,348,9,4,4,True,0,0,0,True,False,False,False,20097.95,20105.53,20089.48,20099.49,245.25888,4929076.7685034,5341,112.98816,2270779.3345951,33,both,20097.444661344776,0.34512000000000853,0.0014071661747782935,-0.0014071661747782935,6933.434339299798,0.0014066395523811197,-0.0014066395523811197,0.004339999999999122,3.841110431393097e-05,87.22959000011906,3.841394391396153e-05,0.8955251825500843,-558,0.0,0.0,0.0,2.1404237441700386e-05,5.273644867742384e-07,0.0,0.0,0.005273644867742383,0.0,0.21404237441700386,1.8021527245898024,0.9571095726281551,1.3867757514864583,-1.0061655001406025,0.21404237441700386,True,False,False,True,False,False,True,2022-09-02T17:04:00+00:00
1662194220000,1662194220000,1662194279999,0,59999,59999,True,True,True,True,2282,1496167151,1496169448,115.50669,2289620.5521989,65.57263,49.93406,1299860.3059001,989760.2462988,0.567695516164475,0.567718657421966,0.13539103232894995,0.13543731484393204,19824.53,19829.17,19831.43,19817.77,19822.406409523985,19823.214440233674,19821.345316178977,2.9396917100569855,0.0006891191572702644,0.050616428571428576,0.01052,0.11657300000000001,0.6922265000000002,3.45826,1003.3394181414986,208.54174719999997,2310.5711651,13720.600564600003,68546.2752078,19825.940413432192,19825.9608661454,19825.65683422913,19821.749609060098,19828.74773355405,19829.09356511921,91,199,699,39,210,16,1,16,True,0,0,0,True,False,False,False,19824.53,19831.43,19817.36,19829.17,116.32603,2305858.0990927,2778,65.57263,1299860.3059001,33,both,19822.374227786335,0.8193399999999968,0.007043479434482521,-0.007043479434482521,16237.546893800143,0.0070418673639064035,-0.0070418673639064035,0.0,0.0,0.0,0.0,0.8214542836573074,-496,0.0,0.0,0.0,2.0688931320814402e-05,1.623505705219519e-06,0.0,0.0,0.01623505705219519,0.0,0.20688931320814402,0.7114486104807068,0.5684040071212783,-1.4025003063885129,-0.038546686921211375,0.20688931320814402,True,False,False,True,False,False,True,2022-09-03T08:37:00+00:00
1662086100000,1662086100000,1662086159999,0,59999,59999,True,True,True,True,2218,1490304741,1490306975,83.94877,1677592.5448463,42.81787,41.1309,855665.8553469001,821926.6894994,0.5100476159448197,0.5100558284999387,0.020095231889639388,0.020111656999877315,19988.56,19980.54,19988.94,19978.14,19983.527392316766,19983.84915800109,19983.192429521358,2.4294439849990717,0.0005404451270275556,0.03784885933273219,0.01,0.085108,0.47350459999999495,1.46117,756.3537172435979,199.804,1700.89101956,9463.093319139898,29196.0615093,19987.963295642818,19988.35874893693,19987.14930242116,19985.378293463407,19981.164656640034,19981.933250443373,64,240,537,61,135,17,1,17,True,0,0,0,True,False,False,False,19988.56,19989.35,19978.14,19980.54,84.61324,1690874.5080746,2592,43.48234,868947.8185752,33,both,19983.56886079058,0.6644700000000086,0.00785302631124879,-0.00785302631124879,13281.963228299981,0.007855085143736753,-0.007855085143736753,0.6644700000000014,0.015281376301275447,13281.963228299981,0.015285110272879453,0.8557098765432098,-374,0.0,0.0,2.0510922065992866e-05,0.0,2.0751285269571097e-06,0.0,0.0,-0.020751285269571096,-0.20510922065992865,0.0,-0.29852293370989486,-0.7057524798393637,-1.5917637571660952,0.6973036981845239,0.20510922065992865,True,False,False,True,False,False,True,2022-09-02T02:35:00+00:00
1662143040000,1662143040000,1662143099998,0,59998,59998,True,True,True,True,6588,1494054468,1494061153,523.81356,10398985.3194452,260.45246,263.3611,5170019.6545457,5228965.6648995,0.4972235923025741,0.4971657806726789,-0.005552815394851649,-0.005668438654642197,19839.65,19855.12,19868.23,19825.0,19852.45536493022,19850.147142191327,19854.738094955937,10.514601384147346,0.00217756439721639,0.07951025500910748,0.0189,0.12382,0.8828576000000009,19.3102,1578.473788622526,375.06483000000003,2459.06786623,17528.57998839102,383597.12299999996,19837.950077996516,19837.067031328424,19836.87274147651,19833.752682716182,19854.429473450567,19854.416093747503,159,394,927,69,233,98,4,90,True,0,0,0,True,False,False,False,19839.65,19868.23,19825.0,19855.12,546.93784,10858279.4638363,7675,283.25959,5623017.5019772,33,both,19852.858350112143,23.12428,0.04227953948112275,-0.04227953948112275,459294.144391099,0.042298979863318736,-0.042298979863318736,22.80713000000003,0.08051670907240963,452997.8474314995,0.08056134402430966,0.858371335504886,-1087,0.0,0.0,0.0,0.0,2.0298597552786055e-05,0.0,0.0,-0.20298597552786055,0.0,0.0,-0.8568306414099902,-1.3998525798048311,-2.9724905851764394,-0.3545212783888393,0.20298597552786055,False,True,False,True,False,False,False,2022-09-02T18:24:00+00:00
1662220980000,1662220980001,1662221039999,1,59999,59998,True,True,True,True,3653,1497261072,1497264769,192.47456,3812063.8643268,112.46536,80.0092,2227437.0576544,1584626.8066724,0.5843128567224677,0.5843126287832429,0.16862571344493527,0.16862525756648578,19794.08,19812.88,19818.0,19791.66,19805.546584061813,19805.538857959462,19805.557444298905,5.865150357056525,0.001329930476202905,0.05268944976731454,0.01012,0.1,0.8534052,5.51698,1043.5433518551329,200.45321560000002,1979.7388,16903.372012236,109263.7889,19793.50934822964,19793.512571789797,19793.293033066657,19796.686484335136,19813.97423465445,19813.813086967974,93,239,617,87,435,45,1,45,True,0,0,0,True,False,False,False,19794.08,19818.0,19791.66,19812.88,199.46252,3950543.5224422,4208,119.45332,2365916.7157698,33,both,19805.944106402545,6.987960000000015,0.03503395023786932,-0.03503395023786932,138479.6581154,0.03505331793681715,-0.03505331793681715,6.987960000000001,0.05849950424148948,138479.6581154,0.05853107896502721,0.8681083650190115,-555,0.0,0.0,0.0,0.0,2.0070860474855586e-05,0.0,0.0,-0.20070860474855587,0.0,0.0,-0.28829416187164003,-0.3975769186266583,1.3167999397467096,0.47094968927913844,0.20070860474855587,False,True,False,True,False,False,False,2022-09-03T16:03:00+00:00
1662285120000,1662285120009,1662285179997,9,59997,59988,True,True,True,True,3507,1499475239,1499478796,167.18195,3312462.9192471,99.94204,67.23991,1980181.3236504,1332281.5955967,0.5978040093443102,0.5977972801278879,0.19560801868862046,0.1955945602557758,19800.83,19809.03,19818.36,19800.83,19813.52005552693,19813.297023458796,19813.851559240637,2.9667591748030246,0.0008847494009581043,0.047670929569432564,0.01141,0.09831600000000004,0.5262644000000009,5.0,944.5289190895637,226.0828745,1948.0953162000008,10427.650758844014,99076.8,19802.956462761413,19811.707159489637,19812.51287108871,19812.734270026947,19809.56062526381,19809.498288236795,88,1023,1341,59,225,51,1,51,True,0,0,0,True,False,False,False,19800.83,19818.36,19800.83,19809.03,176.59006,3498802.6954965,4335,109.3094,2165714.0590983,33,both,19813.13498334221,9.408109999999994,0.053276554750590115,-0.053276554750590115,186339.77624939987,0.05325815499377772,-0.05325815499377772,9.36735999999999,0.08569583219741386,185532.73544790014,0.08566815857729027,0.8089965397923875,-828,0.0,0.0,0.0,0.0,1.943519715799985e-05,0.0,0.0,0.19435197157999848,0.0,0.0,1.0739260735085085,5.900192612486124,6.012005570951114,0.23640139713861313,0.19435197157999848,False,False,True,True,False,False,False,2022-09-04T09:52:00+00:00
1662184320000,1662184320000,1662184379998,0,59998,59998,True,True,True,True,2339,1495720982,1495723370,80.70753,1609322.3719225,44.94821,35.75932,896293.6761950001,713028.6957275,0.5569270921808659,0.5569385549051218,0.1138541843617318,0.11387710981024349,19942.59,19945.09,19948.24,19935.3,19940.17623786157,19940.586648389337,19939.66036623459,3.1610621036968483,0.0006489411049152313,0.03450514322359983,0.01038,0.0682500000000001,0.4986813999999996,1.61799,688.0386369912355,206.9426346,1360.638213360002,9945.660024543993,32262.7206,19942.36151178373,19941.86956146833,19940.676825227292,19939.99230646872,19945.706478825654,19945.398733261263,42,325,527,60,170,50,1,50,True,0,0,0,True,False,False,False,19942.59,19948.24,19935.3,19945.09,86.20226,1718921.1566883,2776,50.44294,1005892.4609608,33,both,19940.557900550404,5.49472999999999,0.06374229631566493,-0.06374229631566493,109598.7847658,0.0637602163073929,-0.0637602163073929,5.494729999999997,0.10892961433255074,109598.78476579988,0.10895676130340437,0.8425792507204611,-437,0.0,0.0,0.0,0.0,1.9140020592018684e-05,0.0,0.0,-0.19140020592018683,0.0,0.0,-0.11457298990312519,-0.9593411751973348,-1.3025858382884166,0.15479161099955646,0.19140020592018683,False,False,True,True,False,False,False,2022-09-03T05:52:00+00:00
